Item_ID,inv.SKU,On_Hand_Qty
4198696000003270093,529-066,2
4198696000003270371,509-1056,4
4198696000003315284,800-302,0
4198696000003338146,800-306,0
4198696000003339000,509-0225,2
4198696000003375229,800-314,0
4198696000003396045,800-318,0
4198696000003396280,800-322,0
4198696000003420102,800-326,0
4198696000003420882,800-330,0
4198696000003454157,376-3018,3
4198696000003454545,800-338,0
4198696000003484151,800-342,0
4198696000003522632,800-346,0
4198696000003538027,512-1001,1
4198696000003539648,800-354,0
4198696000003590738,800-358,0
4198696000003590902,800-362,0
4198696000003594330,800-366,0
4198696000003636448,800-370,0
4198696000003661606,800-374,0
4198696000003678257,517-1016,0
4198696000003678452,800-380,0
4198696000003679259,530-0005,10
4198696000003679295,530-0009,4
4198696000003679345,530-0013,6
4198696000003679385,530-0017,3
4198696000003679421,530-0021,2
4198696000003679457,530-0025,3
4198696000003722091,800-385,0
4198696000003722164,800-389,0
4198696000003722527,800-393,0
4198696000003753001,800-397,0
4198696000003776185,800-401,0
4198696000003751989,530-0030,2
4198696000003801170,44-1000,4
4198696000003844001,800-408,0
4198696000003844629,509-0207,2
4198696000003873869,72-3174,4
4198696000003894060,800-420,0
4198696000003913303,519-1000,2
4198696000003937104,800-428,0
4198696000003937714,800-432,0
4198696000003944135,800-436,0
4198696000003952042,530-1000,11
4198696000003952078,530-1004,3
4198696000003952114,530-1008,2
4198696000003952150,530-1012,3
4198696000003952186,530-1016,13
4198696000003952259,530-1020,0
4198696000003952305,530-1024,4
4198696000003952341,530-1028,2
4198696000003952635,530-2000,2
4198696000003972094,800-441,0
4198696000003952892,530-2006,3
4198696000003952928,530-3001,1
4198696000003952964,530-3005,1
4198696000003953000,530-3009,2
4198696000003976036,530-3013,9
4198696000003976072,530-3017,1
4198696000003972313,800-442,0
4198696000003972527,800-446,0
4198696000004015152,130-026,12
4198696000004015532,800-454,0
4198696000004042016,800-458,0
4198696000004045536,800-462,0
4198696000004080051,72-3167,6
4198696000004093170,800-471,0
4198696000004093620,800-474,0
4198696000004105188,800-478,0
4198696000004111299,800-482,0
4198696000004116018,130-037,30
4198696000004126740,534-0020,10
4198696000004126870,130-029,4
4198696000004126910,800-491,0
4198696000004150016,130-038,28
4198696000004150052,130-042,1
4198696000004150088,130-046,2
4198696000004150128,130-051,1
4198696000004150164,130-055,2
4198696000004153065,800-495,0
4198696000004190983,517-1057,0
4198696000004161481,531-002,1
4198696000004161517,531-006,1
4198696000004161567,531-010,1
4198696000004224035,800-504,0
4198696000004224515,800-508,0
4198696000004241181,800-512,0
4198696000004325031,800-516,0
4198696000004325086,800-520,0
4198696000004325122,800-524,1
4198696000004339415,800-528,0
4198696000004361019,530-1031,2
4198696000004417655,11-1000,63
4198696000004417691,11-1005,68
4198696000004417727,11-1010,27
4198696000004417763,11-1015,115
4198696000004417799,11-1021,45
4198696000004417835,11-1025,22
4198696000004417871,114-1000,84
4198696000004417907,114-1005,99
4198696000004417943,41-1000,314
4198696000004417979,41-1004,91
4198696000004420015,41-1008,100
4198696000004420051,42-2003,99
4198696000004420087,42-2007,99
4198696000004420123,83-2026,93
4198696000004420159,83-2032,96
4198696000004420980,136-1003,42
4198696000004421016,136-1005,39
4198696000004421052,246-2000,39
4198696000004421088,83-2008,97
4198696000004421124,83-2003,96
4198696000004421160,83-2006,91
4198696000004421196,238-2004,45
4198696000004421232,214-1008,199
4198696000004421268,214-1003,197
4198696000004421304,214-1006,180
4198696000004421340,214-1011,97
4198696000004421376,214-1012,100
4198696000004421412,214-1021,200
4198696000004421448,136-1010,95
4198696000004421484,351-2007,48
4198696000004421520,46-2003,200
4198696000004421556,46-2014,194
4198696000004421592,46-2023,200
4198696000004421628,46-2032,199
4198696000004421664,83-2018,98
4198696000004421700,83-2013,98
4198696000004421736,83-2016,64
4198696000004421798,800-537,0
4198696000004440260,800-541,0
4198696000004440620,800-546,0
4198696000004483151,800-549,0
4198696000004483187,800-553,0
4198696000004483936,800-557,1
4198696000004546228,800-561,0
4198696000004546379,800-564,0
4198696000004546669,800-568,1
4198696000004592138,800-572,0
4198696000004618777,800-575,0
4198696000004628526,800-579,0
4198696000004629381,46-2035,200
4198696000004629417,46-2022,200
4198696000004629453,259-1006,43
4198696000004629494,317-503,100
4198696000004629560,317-507,97
4198696000004629596,318-502,99
4198696000004629632,318-506,92
4198696000004629668,13-501,95
4198696000004629704,20-1005,100
4198696000004629740,57-503,48
4198696000004629776,41-1016,98
4198696000004629812,75-1004,48
4198696000004629848,20-1000,96
4198696000004629884,20-1004,100
4198696000004629920,238-2009,44
4198696000004629956,245-2013,45
4198696000004629992,89-501,192
4198696000004630028,89-505,197
4198696000004626171,376-3037,1
4198696000004630532,800-585,0
4198696000004655178,44-1001,8
4198696000004655447,533-012,3
4198696000004683001,800-597,0
4198696000004683473,800-601,0
4198696000004715349,800-605,0
4198696000004764014,41-1018,83
4198696000004764060,41-1015,99
4198696000004777058,800-611,0
4198696000004777146,800-615,0
4198696000004777788,800-619,0
4198696000004832069,800-623,0
4198696000004850067,800-627,0
4198696000004850350,800-631,0
4198696000004850716,800-633,0
4198696000004882012,534-0066,12
4198696000004882290,800-641,0
4198696000004882544,800-645,0
4198696000004882580,800-649,0
4198696000004906049,530-1037,1
4198696000004906361,534-0060,4
4198696000004906822,512-1002,1
4198696000004910259,800-665,0
4198696000004910420,800-668,0
4198696000004910485,800-672,0
4198696000004950152,800-677,0
4198696000004950444,533-086,0
4198696000004970256,800-685,0
4198696000004993013,800-689,0
4198696000004993081,800-693,0
4198696000004993319,800-697,0
4198696000004993385,534-0078,1
4198696000004993463,517-1045,10
4198696000004993740,800-709,0
4198696000005012208,512-252,1
4198696000005012528,512-256,1
4198696000005012813,509-3540,1
4198696000005037397,800-726,0
4198696000005037559,524-0620,1
4198696000005037951,72-3091,3
4198696000005042327,521-0050,1
4198696000005094137,800-742,0
4198696000005138044,800-744,0
4198696000005166227,72-3308,0
4198696000005166526,800-752,0
4198696000005166584,528-0087,8
4198696000005169164,533-002,1
4198696000005169216,533-010,4
4198696000005166809,72-3092,3
4198696000005207190,512-165,1
4198696000005207448,72-3042,2
4198696000005207655,800-775,0
4198696000005235730,800-777,0
4198696000005279186,800-781,0
4198696000005292342,800-785,0
4198696000005279885,800-789,0
4198696000005304236,533-073,10
4198696000005304423,800-797,0
4198696000005304931,800-801,0
4198696000005321013,505-022,6
4198696000005321049,505-026,11
4198696000005321085,505-030,6
4198696000005321121,65-1000,29
4198696000005326087,800-806,0
4198696000005326329,800-810,0
4198696000005326797,800-814,0
4198696000005376463,800-818,0
4198696000005387517,72-3001,-1
4198696000005387557,72-3006,5
4198696000005387593,72-3010,0
4198696000005387629,72-3014,0
4198696000005387665,72-3018,3
4198696000005387692,72-3021,4
4198696000005387728,72-3025,2
4198696000005387764,72-3029,4
4198696000005387800,72-3033,2
4198696000005387836,72-3037,4
4198696000005433037,800-823,0
4198696000005433099,800-827,0
4198696000005450152,800-831,0
4198696000005450396,72-3062,1
4198696000005493240,800-839,0
4198696000005493615,524-0147,2
4198696000005510284,533-166,2
4198696000005510545,72-3093,5
4198696000005531217,44-1137,4
4198696000005552129,534-0017,4
4198696000005543820,800-863,0
4198696000005564146,72-3239,5
4198696000005590071,525-0101,2
4198696000005614116,800-877,0
4198696000005622200,95-2002,22
4198696000005639063,800-876,0
4198696000005639470,800-882,0
4198696000005639746,800-886,0
4198696000005639972,800-890,0
4198696000005662119,800-894,0
4198696000005698107,800-898,0
4198696000005698304,529-067,14
4198696000005728074,800-906,0
4198696000005728431,529-062,2
4198696000005766037,533-049,1
4198696000005814046,800-918,0
4198696000005829115,800-922,0
4198696000005829415,800-926,0
4198696000005855646,517-1140,4
4198696000005905094,800-934,0
4198696000005905481,800-940,0
4198696000005905727,529-068,4
4198696000005914693,527-0055,1
4198696000005924115,800-952,0
4198696000005922072,529-097,1
4198696000005969067,800-961,0
4198696000005969128,800-965,0
4198696000006015001,800-969,0
4198696000006040368,521-1001,1
4198696000006085036,800-978,0
4198696000006085587,517-1017,1
4198696000006085702,800-985,0
4198696000006102082,800-989,0
4198696000006120366,800-993,0
4198696000006120929,517-1065,5
4198696000006141566,800-1002,0
4198696000006129124,800-1006,0
4198696000006129168,3-168,2
4198696000006129256,800-1015,0
4198696000006129292,800-1018,0
4198696000006129384,800-1023,0
4198696000006201102,800-1027,0
4198696000006248187,512-262,1
4198696000006248404,800-1035,0
4198696000006285641,800-1039,0
4198696000006361067,800-1043,0
4198696000006361534,533-072,4
4198696000006361837,533-024,2
4198696000006380550,800-1056,0
4198696000006389457,524-0151,2
4198696000006417234,800-1063,0
4198696000006417736,509-1538,2
4198696000006422194,72-3096,4
4198696000006432177,511-1000,11
4198696000006449143,72-3040,2
4198696000006449189,800-1084,0
4198696000006449337,517-1067,2
4198696000006449737,800-1087,0
4198696000006468147,800-1091,0
4198696000006468735,72-3098,3
4198696000006494468,517-3014,1
4198696000006515023,800-1103,0
4198696000006515218,517-1068,2
4198696000006545305,106-2002,3
4198696000006545385,106-2006,3
4198696000006545453,106-2010,19
4198696000006545489,106-2014,11
4198696000006545525,106-2018,8
4198696000006545561,106-2022,2
4198696000006532466,800-1110,0
4198696000006532738,800-1114,0
4198696000006583212,72-3252,1
4198696000006583518,800-1122,0
4198696000006583788,72-3099,2
4198696000006603002,106-1002,9
4198696000006616038,800-1131,0
4198696000006616406,530-3021,1
4198696000006632023,800-1137,0
4198696000006632071,800-1141,0
4198696000006632192,800-1145,2
4198696000006681161,800-1150,0
4198696000006687653,509-2038,2
4198696000006693137,800-1157,0
4198696000006693311,800-1159,0
4198696000006703244,72-3044,10
4198696000006723324,900-003,0
4198696000006723382,106-1005,20
4198696000006736082,524-0621,0
4198696000006753234,800-1171,0
4198696000006745546,800-1177,0
4198696000006753973,517-1019,1
4198696000006780180,524-0604,4
4198696000006780240,130-1001,4
4198696000006780310,524-0610,1
4198696000006780414,524-0615,5
4198696000006792075,800-1185,0
4198696000006818058,800-1189,0
4198696000006818094,800-1193,0
4198696000006818364,800-1196,0
4198696000006842026,800-1201,0
4198696000006842471,72-3046,4
4198696000006842597,800-1208,0
4198696000006904001,512-170,1
4198696000006904323,512-1042,1
4198696000006904442,800-1220,0
4198696000006923129,517-1123,4
4198696000006923556,44-1007,8
4198696000006945272,800-1232,0
4198696000006945671,534-0079,2
4198696000006945829,130-2012,1
4198696000006967182,800-1244,0
4198696000006967730,800-1246,0
4198696000006998006,518-0617,4
4198696000006998158,800-1254,0
4198696000006998311,524-0623,1
4198696000007024303,800-1260,0
4198696000007024514,517-1020,1
4198696000007121319,800-1268,0
4198696000007151077,800-1272,0
4198696000007151308,130-067,4
4198696000007161164,800-1280,0
4198696000007221246,800-1284,0
4198696000007221633,800-1288,0
4198696000007279360,800-1295,0
4198696000007279531,800-1299,0
4198696000007344121,44-1044,8
4198696000007365046,800-1307,0
4198696000007365193,533-017,7
4198696000007365920,800-1313,0
4198696000007388073,72-3073,1
4198696000007418437,800-1321,0
4198696000007440287,3-165,1
4198696000007454737,800-1324,0
4198696000007471240,512-247,1
4198696000007471651,800-1330,0
4198696000007509206,509-1052,8
4198696000007509390,376-3003,2
4198696000007537133,800-1334,0
4198696000007537510,800-1338,0
4198696000007542085,509-3036,2
4198696000007542156,800-1341,0
4198696000007594002,130-058,12
4198696000007660071,800-1345,0
4198696000007681718,800-1349,0
4198696000007744279,72-3050,8
4198696000007744609,72-3283,1
4198696000007744677,800-1359,0
4198696000007752310,800-1363,0
4198696000007762101,800-1367,0
4198696000007762498,512-1008,3
4198696000007811381,118-511,291
4198696000007811417,254-503,0
4198696000007811453,254-507,0
4198696000007811489,118-504,98
4198696000007811525,118-507,94
4198696000007811561,254-510,306
4198696000007811597,73-1009,188
4198696000007811633,73-1006,384
4198696000007811669,72-501,193
4198696000007811705,73-1000,103
4198696000007811741,73-1002,200
4198696000007811777,73-1011,194
4198696000007811813,73-1040,0
4198696000007811849,73-1041,300
4198696000007811885,73-1015,184
4198696000007811921,73-1016,198
4198696000007811957,73-1020,191
4198696000007811993,72-502,196
4198696000007812029,13-506,98
4198696000007812065,73-1026,186
4198696000007812101,73-1031,191
4198696000007812137,73-1044,298
4198696000007812173,259-1000,33
4198696000007812209,83-2021,96
4198696000007812245,90-1007,193
4198696000007812281,90-1010,199
4198696000007812317,46-2024,199
4198696000007812353,46-2015,198
4198696000007812389,90-1005,195
4198696000007812425,259-1004,42
4198696000007812461,90-1001,199
4198696000007812497,351-2008,38
4198696000007812533,75-1000,50
4198696000007812569,75-1008,47
4198696000007813342,517-1069,1
4198696000007813988,72-3143,2
4198696000007837093,534-0089,4
4198696000007889416,530-0035,4
4198696000007892548,800-1388,1
4198696000007898288,800-1391,0
4198696000007923181,800-1394,0
4198696000007923852,800-1399,0
4198696000007940245,106-2025,0
4198696000007971010,800-1404,0
4198696000007971089,529-102,1
4198696000007971527,800-1411,0
4198696000007971861,800-1415,0
4198696000007971954,800-1419,0
4198696000007991310,800-1423,0
4198696000008012192,800-1427,0
4198696000008012452,800-1431,0
4198696000008049001,800-1435,0
4198696000008096229,800-1439,0
4198696000008096506,800-1443,0
4198696000008128001,800-1447,0
4198696000008128122,800-1451,0
4198696000008126102,800-1455,0
4198696000008128581,800-1459,0
4198696000008184045,800-1463,0
4198696000008207044,800-1467,0
4198696000008244473,800-1471,0
4198696000008244822,800-1474,0
4198696000008289069,501-12,10
4198696000008289451,800-1480,0
4198696000008312325,800-1482,1
4198696000008352001,800-1486,0
4198696000008352424,3-172,1
4198696000008352489,800-1494,0
4198696000008352917,800-1498,1
4198696000008394664,800-1501,0
4198696000008457084,800-1505,0
4198696000008481083,800-1509,0
4198696000008457314,517-1070,3
4198696000008457390,509-0576,2
4198696000008545340,517-1029,2
4198696000008578006,800-1523,0
4198696000008581189,527-0025,2
4198696000008583010,527-0029,1
4198696000008583046,527-0033,1
4198696000008585050,527-0037,1
4198696000008585086,527-0041,1
4198696000008585122,527-0045,1
4198696000008585210,527-0049,0
4198696000008585246,527-0053,1
4198696000008589176,800-1529,0
4198696000008594001,800-1533,0
4198696000008624093,800-1537,0
4198696000008622828,520-0148,2
4198696000008656077,106-2027,6
4198696000008672824,520-0147,2
4198696000008702026,800-1549,0
4198696000008713506,800-1550,0
4198696000008726492,800-1553,0
4198696000008788227,72-3191,2
4198696000008788688,800-1560,0
4198696000008814001,509-0210,2
4198696000008815132,530-3023,2
4198696000008815501,130-060,30
4198696000008817739,800-1575,0
4198696000008871001,800-1579,0
4198696000008871053,72-3218,2
4198696000008865752,44-1136,2
4198696000008899712,72-3192,4
4198696000008899941,800-1595,0
4198696000008901643,800-1598,0
4198696000008912962,800-1600,0
4198696000008906363,800-1604,0
4198696000008973001,800-1608,0
4198696000008973517,517-1032,1
4198696000008976294,524-0682,2
4198696000009002240,800-1618,0
4198696000009002710,800-1622,0
4198696000009033392,517-3002,0
4198696000009097963,517-1010,0
4198696000009029773,800-1627,0
4198696000009101034,72-3075,0
