Item_ID,SKU,Sales_24M_Qty,Sales_24M_Net
4198696000013704228,800-2175,1,3404
4198696000009259848,524-0635,1,11200
4198696000008128581,800-1459,1,30200
4198696000007629670,800-1346,4,38200
4198696000004111382,800-485,1,37400
4198696000003972001,800-440,2,90600
4198696000001615229,522-0114,2,29800
4198696000000139735,86-27,4,640
4198696000000143308,242-549,1,3680
4198696000022933701,800-3242,1,35400
4198696000000139195,57-2,2,100575
4198696000033407742,800-4538,1,13189
4198696000033386105,800-4531,2,38590
4198696000033370592,800-4527,1,5292
4198696000033358144,800-4522,1,39027
4198696000033269508,800-4515,2,44602
4198696000033252598,800-4510,1,16460
4198696000033252231,800-4506,1,8956
4198696000033230154,800-4517,1,17257
4198696000033148666,800-4502,1,13938
4198696000033148028,800-4498,1,28332
4198696000033054027,800-4494,1,13678
4198696000033033945,800-4493,1,4159
4198696000033033174,800-4485,1,19204
4198696000032970292,800-4481,2,21770
4198696000032956527,800-4477,1,31239
4198696000032909312,800-4473,2,17700
4198696000032479662,800-4467,1,82474
4198696000032471618,800-4463,1,19026.55
4198696000032412362,800-4459,2,80276.12
4198696000032412020,800-4455,1,11517.7
4198696000032310468,800-4450,2,74513.27
4198696000032257610,800-4442,1,13107.97
4198696000032250762,800-4437,1,25964.6
4198696000032248044,800-4432,1,87079.65
4198696000032220730,800-4428,1,8141.59
4198696000032207543,800-4424,1,53274.34
4198696000032151311,800-4420,1,96261.06
4198696000032048583,800-4416,2,50442.48
4198696000031894146,800-4357,1,5221.24
4198696000031811013,800-4399,1,49380.53
4198696000031760194,800-4395,1,22920.35
4198696000031591591,800-4389,1,20973.45
4198696000031591027,800-4385,1,16548.67
4198696000031553999,800-4381,1,48523.89
4198696000031553654,800-4377,1,20530.97
4198696000031553145,800-4373,1,65784.07
4198696000031531709,12-1031,1,132743.36
4198696000031531391,46-2043,2,51327.44
4198696000031481117,800-4369,2,17699.12
4198696000031465035,800-4358,1,22230
4198696000031456036,800-4351,1,14601.77
4198696000031406332,800-4347,1,12743.36
4198696000031406047,800-4343,1,22633.63
4198696000031250642,800-4339,1,38584.07
4198696000031243557,800-4331,8,14980.53
4198696000031209346,800-4323,1,28938.05
4198696000031164821,800-4319,1,51699.12
4198696000031091713,800-4311,1,28739.82
4198696000031086688,800-4307,1,11415.93
4198696000031073509,800-4303,2,40056.64
4198696000030956164,800-4295,2,62477.88
4198696000030947915,800-4293,1,6838.94
4198696000030947171,800-4287,1,11681.42
4198696000030903193,800-4280,2,35646.02
4198696000030748087,800-4274,1,42743.36
4198696000030710634,800-4272,2,56814.16
4198696000030537058,800-4268,1,6610.63
4198696000030418386,800-4261,2,74088.5
4198696000030418059,800-4257,1,46569.91
4198696000030354682,800-4256,1,33097.35
4198696000030354541,800-4252,2,9557.52
4198696000030232377,800-4240,1,50353.98
4198696000030199512,800-4230,1,23185.84
4198696000030193627,800-4226,1,22300.88
4198696000030124441,800-4217,1,9955.75
4198696000030025473,800-4213,1,15044.25
4198696000030019746,800-4208,1,12389.38
4198696000030016634,800-4205,1,11504.44
4198696000029995212,800-4201,1,13716.81
4198696000029983592,376-3189,1,7168.14
4198696000029931629,505-050,3,4247.79
4198696000029893788,800-4190,2,13628.32
4198696000029885121,800-4186,1,26548.67
4198696000029822858,800-4182,1,17256.64
4198696000029801226,800-4174,1,4119.47
4198696000029435951,800-4166,1,11946.9
4198696000029435279,800-4157,1,9911.5
4198696000029435235,800-4153,1,91415.93
4198696000029417760,800-4149,1,20884.96
4198696000029417238,800-4145,1,22831.86
4198696000029378155,800-4141,2,34846.02
4198696000029374200,800-4135,1,5256.64
4198696000029319032,800-4117,1,47787.61
4198696000029259913,800-4107,8,30442.48
4198696000029259007,800-4104,1,33543.36
4198696000029058217,800-4100,2,1946.89
4198696000029046146,800-4096,1,18900
4198696000029035790,800-4092,1,5500
4198696000029035040,800-4086,1,11685
4198696000029015640,800-4083,1,15548
4198696000029015153,800-4078,1,146500
4198696000029007327,800-4074,1,42800
4198696000029007012,800-4070,1,34400
4198696000028958118,800-4065,2,70300
4198696000028910300,800-4056,1,17600
4198696000028731715,800-4045,1,22600
4198696000028722869,800-4041,1,23368
4198696000028680827,800-4038,1,68000
4198696000028680298,800-4034,1,51796
4198696000028622300,800-4024,2,11400
4198696000028572203,800-4030,2,59600
4198696000028567248,800-4022,2,17112
4198696000028558835,800-4014,1,4700
4198696000028558684,800-4010,1,6600
4198696000028506961,800-4006,2,48800
4198696000028385679,800-3991,1,42180
4198696000028336816,800-3984,4,65400
4198696000028306068,800-3976,1,24012
4198696000028303782,800-3972,3,28704
4198696000028282748,800-3968,2,224400
4198696000028282332,800-3963,1,2400
4198696000028104464,800-3951,1,46700
4198696000028104288,800-3948,2,10450
4198696000028046163,800-3937,1,43225
4198696000028021366,800-3930,1,5500
4198696000028015748,800-3923,2,30912
4198696000028015497,800-3920,2,40200
4198696000028012447,800-3933,1,3000
4198696000028005258,800-3916,1,68816
4198696000027943795,800-3911,1,45800
4198696000027943188,800-3905,1,16100
4198696000027915518,800-3901,1,18032
4198696000027877014,800-3897,1,12600
4198696000027868863,800-3893,1,115750
4198696000027653081,800-3876,1,11100
4198696000027643182,800-3872,4,9200
4198696000027633526,800-3868,2,16928
4198696000027576355,800-3864,1,58000
4198696000027402631,800-3861,1,47880
4198696000027395677,536-0004,1,13871.68
4198696000027382402,800-3854,1,33212
4198696000027374964,800-3850,2,33200
4198696000027374795,800-3846,1,10300
4198696000027366338,800-3842,2,25392
4198696000027363833,800-3838,1,29532
4198696000027301251,800-3828,1,8000
4198696000027282504,800-3822,1,115500
4198696000027125620,800-3812,1,25000
4198696000027122525,800-3808,1,46700
4198696000027105770,800-3802,1,5000
4198696000027049175,800-3798,1,11900
4198696000026966916,800-3790,2,137300
4198696000026912018,800-3782,1,28000
4198696000026792938,800-3778,1,7360
4198696000026763603,800-3771,4,46000
4198696000026721959,800-3767,1,85000
4198696000026721287,800-3765,1,95000
4198696000026662936,800-3755,2,42872
4198696000026658432,800-3751,1,10800
4198696000026656107,800-3747,1,4508
4198696000026530979,800-3735,1,37000
4198696000026530384,800-3731,4,24000
4198696000026474235,800-3726,1,35500
4198696000026460144,800-3715,1,22000
4198696000026448719,800-3712,1,54900
4198696000026448109,800-3710,1,32800
4198696000026427501,800-3704,2,20600
4198696000026351926,800-3699,1,30600
4198696000026351134,800-3695,1,28000
4198696000026202052,800-3690,1,115000
4198696000026192109,800-3673,1,11900
4198696000026124620,106-3012,3,42120.36
4198696000026052377,800-3665,1,62590
4198696000026031132,800-3656,1,20976
4198696000025956761,800-3653,4,2261.95
4198696000025902593,800-3648,2,28000
4198696000025886144,800-3644,2,57800
4198696000025882528,800-3643,1,36700
4198696000025869311,800-3629,2,24840
4198696000025733011,800-3616,1,69000
4198696000025644854,800-3605,1,17848
4198696000025591802,800-3597,1,158000
4198696000025481633,800-3588,1,22900
4198696000025345753,800-3582,1,9400
4198696000025321016,800-3578,1,8900
4198696000025233673,800-3574,2,10260
4198696000025190496,800-3566,1,9500
4198696000025175371,800-3562,16,12800
4198696000025140307,800-3557,1,24000
4198696000025087096,800-3553,2,27200
4198696000025079433,800-3550,1,18124
4198696000025064625,800-3546,1,15100
4198696000025038752,800-3539,2,61000
4198696000025038284,800-3536,1,19504
4198696000024993109,800-3532,1,27800
4198696000024860148,800-3521,2,11400
4198696000024806075,800-3513,1,45800
4198696000024805299,800-3512,1,18000
4198696000024699193,800-3505,1,75000
4198696000024690833,800-3502,2,4000
4198696000024684952,800-3498,1,35000
4198696000024684003,800-3494,1,7600
4198696000024597833,509-0252,1,9900
4198696000024546376,800-3485,1,12144
4198696000024532422,800-3479,1,10120
4198696000024519510,800-3476,1,4275
4198696000024424566,800-3471,2,32000
4198696000024328206,800-3461,1,55000
4198696000024324570,800-3458,1,12000
4198696000024318239,800-3452,1,4048
4198696000024274198,800-3444,2,35200
4198696000024250121,800-3432,1,34000
4198696000024171947,800-3427,2,33600
4198696000024145556,800-3419,4,4048
4198696000024081779,800-3431,2,11592
4198696000024036140,800-3411,1,6200
4198696000023990540,800-3407,1,21700
4198696000023858751,800-3403,1,26100
4198696000023852076,800-3398,2,30600
4198696000023792188,800-3395,2,43240
4198696000023774676,800-3392,1,48944
4198696000023716455,800-3385,1,27500
4198696000023704717,800-3381,1,3680
4198696000023685995,800-3377,1,3815
4198696000023627284,800-3363,1,26000
4198696000023615799,800-3359,1,17020
4198696000023615399,800-3356,1,14670
4198696000023573743,800-3354,1,27700
4198696000023558303,530-3029,1,4416
4198696000023529562,800-3339,2,2576
4198696000023474102,800-3333,1,10580
4198696000023465306,800-3327,1,25760
4198696000023445404,800-3323,1,48700
4198696000023434161,800-3317,1,19000
4198696000023403026,800-3305,1,18050
4198696000023393292,800-3299,1,76300
4198696000023383283,800-3297,2,5520
4198696000023373926,522-0219,2,67200
4198696000023351729,800-3289,1,1932
4198696000023215173,800-3285,1,2600
4198696000023203003,800-3280,2,11600
4198696000023132606,800-3277,1,5500
4198696000023129318,800-3269,1,15865
4198696000023124349,800-3265,1,30000
4198696000023024117,800-3256,1,5000
4198696000022953873,800-3251,1,9200
4198696000022937864,800-3247,2,17400
4198696000022937025,800-3243,2,62200
4198696000022897955,800-3234,1,20900
4198696000022839902,900-011,1,0
4198696000022839023,800-3227,1,4232
4198696000022837460,800-3222,1,10000
4198696000022764674,800-3212,1,34500
4198696000022646184,800-3200,1,7084
4198696000022597549,800-3196,1,53699
4198696000022544908,800-3185,1,4232
4198696000022544427,800-3181,1,30600
4198696000022506107,800-3178,2,39552
4198696000022453449,522-0217,3,146700
4198696000022448255,800-3167,1,32300
4198696000022376338,517-1148,1,23370
4198696000022376067,800-3160,1,29000
4198696000022303526,800-3156,1,19100
4198696000022256971,800-3152,1,15200
4198696000022204596,800-3142,1,7600
4198696000022194479,800-3137,2,15000
4198696000022154337,800-3130,1,81420
4198696000022128077,800-3125,1,334400
4198696000021891569,800-3111,2,39000
4198696000021891237,800-3109,1,39000
4198696000021866274,800-3104,1,2600
4198696000021831036,800-3097,1,67000
4198696000021802203,800-3092,4,12400
4198696000021746322,800-3088,1,41220
4198696000021620046,800-3085,1,69300
4198696000021527375,800-3081,1,10000
4198696000021432642,800-3076,1,18000
4198696000021432097,800-3071,1,24500
4198696000021316650,510-1075,1,54057.52
4198696000021263033,800-3061,4,91580
4198696000021256920,509-0246,1,18400
4198696000021247278,800-3057,1,35400
4198696000021192003,512-1007,1,9200
4198696000021134926,800-3054,1,75500
4198696000021134196,800-3053,1,3700
4198696000021065464,800-3046,1,38200
4198696000020878051,800-3027,1,10800
4198696000020824367,800-3018,1,26500
4198696000020666170,522-0215,2,52000
4198696000020642574,800-3007,1,22264
4198696000020642349,800-3003,1,68000
4198696000020635952,510-1072,1,96000
4198696000020630361,800-3000,1,4500
4198696000020611523,800-2993,2,42320
4198696000020441157,800-2970,1,145360
4198696000020426288,800-2963,1,10672
4198696000020419303,800-2954,1,20700
4198696000020319033,800-2940,1,35000
4198696000020306255,3-178,1,4048
4198696000020251695,800-2931,1,72100
4198696000020250105,800-2927,1,57960
4198696000020244069,510-1070,1,66300
4198696000020178760,800-2921,1,6800
4198696000020178246,800-2917,2,24400
4198696000020050282,800-2900,1,11500
4198696000020033735,800-2895,1,87584
4198696000020033200,518-0619,2,57684
4198696000019870314,800-2872,1,16000
4198696000019853726,800-2866,1,5000
4198696000019841342,800-2862,2,30000
4198696000019836016,800-2858,1,22500
4198696000019785558,800-2854,1,11990
4198696000019778379,800-2848,1,41400
4198696000019778046,800-2843,8,8800
4198696000019778010,800-2839,1,39100
4198696000019764240,530-2016,1,4600
4198696000019671628,800-2829,2,42800
4198696000019667599,800-2825,1,52000
4198696000019575475,800-2822,1,45000
4198696000019560282,800-2815,2,25800
4198696000019511010,800-2808,1,34040
4198696000019394830,800-2804,1,87210
4198696000019394294,800-2796,1,18952
4198696000019243579,800-2788,2,24000
4198696000019076643,800-2756,1,16500
4198696000019076486,800-2752,1,30300
4198696000019073935,800-2747,1,54300
4198696000019073516,800-2742,1,53100
4198696000019056914,800-2734,1,12000
4198696000019056614,800-2731,1,15088
4198696000019011099,72-3316,1,6440
4198696000018934941,800-2721,2,46000
4198696000018934367,800-2715,1,21400
4198696000018926949,800-2710,3,23700
4198696000018914586,510-1064,1,68734.51
4198696000018914257,800-2704,2,10000
4198696000018902640,517-1126,1,34408
4198696000018863538,800-2697,2,38000
4198696000018863075,800-2693,1,36432
4198696000018837470,800-2687,1,18990
4198696000018835728,800-2683,2,30912
4198696000018835479,800-2678,1,48000
4198696000018835439,800-2674,1,171000
4198696000018794123,800-2665,1,12000
4198696000018731997,800-2656,1,10900
4198696000018731615,800-2653,2,80280
4198696000018731284,800-2649,1,27800
4198696000018727667,800-2646,1,7636
4198696000018712622,800-2644,1,21500
4198696000018668620,800-2632,1,58000
4198696000018627989,351-2030,1,57040
4198696000018627872,67-1006,2,139823.01
4198696000018627845,259-1034,4,44601.76
4198696000018531576,800-2630,2,12000
4198696000018523344,800-2624,1,1650
4198696000018519214,800-2623,1,18308
4198696000018476031,800-2615,1,9990
4198696000018430352,800-2610,2,6808
4198696000018367611,800-2605,1,30500
4198696000018262859,800-2596,1,33600
4198696000018185399,800-2586,2,71600
4198696000018177037,800-2579,1,51000
4198696000018170698,800-2576,1,38000
4198696000018059437,800-2560,1,190348
4198696000018053916,800-2557,2,6200
4198696000017986758,800-2550,1,18000
4198696000017936489,800-2543,1,26588
4198696000017826810,800-2537,1,40756
4198696000017818123,800-2531,2,36400
4198696000017812634,800-2527,1,9200
4198696000017812005,800-2521,1,10948
4198696000017767500,800-2518,4,32000
4198696000017761507,800-2513,2,14000
4198696000017698371,800-2507,1,13000
4198696000017644982,800-2503,2,32000
4198696000017644361,800-2496,1,12880
4198696000017641004,800-2493,1,5400
4198696000017634694,800-2489,1,13000
4198696000017627567,800-2483,1,31000
4198696000017385726,800-2473,2,23552
4198696000017182799,800-2465,2,36800
4198696000017111776,800-2457,1,35880
4198696000017105739,800-2453,1,55660
4198696000017105131,524-0677,1,5060
4198696000017003423,800-2441,1,11000
4198696000016994320,72-3195,1,10100
4198696000016991169,524-0674,1,3100
4198696000016983107,509-1070,2,52000
4198696000016754863,800-2429,4,24000
4198696000016723668,800-2419,1,22080
4198696000016723494,800-2415,2,52600
4198696000016633982,800-2412,1,24900
4198696000016620627,800-2408,4,36800
4198696000016474011,800-2401,2,6200
4198696000016418068,512-263,1,21160
4198696000016370594,800-2390,1,28200
4198696000016302538,800-2381,2,10000
4198696000016245422,800-2378,1,12500
4198696000016210815,339-1005,2,29380.54
4198696000016204746,800-2371,1,50400
4198696000016196715,800-2366,8,72800
4198696000016074183,800-2365,2,103800
4198696000016070591,800-2364,1,15000
4198696000016060686,517-1096,1,28000
4198696000015960108,517-1093,1,32292
4198696000015960072,517-1089,1,28584.07
4198696000015950470,533-138,1,32800
4198696000015950180,800-2349,1,115092
4198696000015864010,72-3268,3,13432
4198696000015745637,524-0662,1,4416
4198696000015745239,800-2343,2,23000
4198696000015724294,800-2337,2,97250
4198696000015724029,800-2333,1,15824
4198696000015720567,800-2329,1,12600
4198696000015720067,800-2326,1,12236
4198696000015715550,800-2322,1,15000
4198696000015527974,800-2312,1,10000
4198696000015480071,530-3028,1,4600
4198696000015465255,351-2033,1,47000
4198696000015465075,67-1026,1,91000
4198696000015464643,75-1017,1,46000
4198696000015399352,72-3249,2,17290
4198696000015399131,517-1082,1,32200
4198696000015164463,800-2286,1,47200
4198696000015163718,800-2283,1,29000
4198696000015145484,800-2281,2,27600
4198696000015145001,800-2277,1,30600
4198696000015082179,800-2270,1,70196
4198696000015063480,72-3244,1,5700
4198696000015063122,800-2267,1,70196
4198696000014974038,800-2264,1,107600
4198696000014593272,800-2254,1,28000
4198696000014527584,530-1059,1,6200
4198696000014457001,800-2243,1,5100
4198696000014419655,800-2244,1,22100
4198696000014370612,522-0204,1,29000
4198696000014238384,509-3040,1,10200
4198696000014232716,534-0067,2,17876.1
