b.Product_ID,i.InQty,o.OutQty,On_Hand_Qty
4198696000012342911,9,5,4
4198696000012495209,7,6,1
4198696000012489947,10,8,2
4198696000012534141,1,1,0
4198696000012700039,1,1,0
4198696000012819504,4,2,2
4198696000012887114,4,3,1
4198696000013107553,2,2,0
4198696000013178382,2,2,0
4198696000013283550,2,1,1
4198696000013328181,3,3,0
4198696000013409059,1,1,0
4198696000013478389,1,1,0
4198696000013635134,2,2,0
4198696000013704112,1,1,0
4198696000013845206,3,2,1
4198696000013967539,1,1,0
4198696000014221992,1,1,0
4198696000014238104,1,1,0
4198696000014527256,3,3,0
4198696000015355217,2,2,0
4198696000015355723,1,1,0
4198696000015465986,1,1,0
4198696000015527001,1,1,0
4198696000015724029,1,1,0
4198696000016064932,4,3,1
4198696000016302538,2,2,0
4198696000016430779,2,1,1
4198696000016633132,3,2,1
4198696000016723494,2,2,0
4198696000016754863,4,4,0
4198696000016983489,5,2,3
4198696000017182117,1,1,0
4198696000017111776,1,1,0
4198696000017812020,1,1,0
4198696000017812344,2,2,0
4198696000017831069,1,1,0
4198696000017991003,2,2,0
4198696000018059677,3,3,0
4198696000018059322,8,4,4
4198696000018367298,3,2,1
4198696000018476572,2,2,0
4198696000018523942,1,1,0
4198696000018731615,2,2,0
4198696000018794741,2,1,1
4198696000018835488,1,1,0
4198696000018835470,1,1,0
4198696000018843102,2,2,0
4198696000018902640,1,1,0
4198696000018902797,1,1,0
4198696000018954024,2,2,0
4198696000019179940,2,2,0
4198696000019243579,2,2,0
4198696000019394737,1,1,0
4198696000019778037,2,2,0
4198696000019841124,1,1,0
4198696000019922999,6,3,3
4198696000020050271,1,1,0
4198696000020050282,1,1,0
4198696000020372539,2,2,0
4198696000020424513,2,2,0
4198696000020447485,2,2,0
4198696000020630361,1,1,0
4198696000020787857,2,2,0
4198696000021065121,3,3,0
4198696000021263678,3,2,1
4198696000021432885,8,8,0
4198696000022448266,1,1,0
4198696000022837905,8,8,0
4198696000022933044,1,1,0
4198696000023129944,2,2,0
4198696000023216474,2,2,0
4198696000023465668,1,1,0
4198696000023573109,1,1,0
4198696000023615799,1,1,0
4198696000023685293,4,2,2
4198696000023685995,1,1,0
4198696000023716466,1,1,0
4198696000024274900,2,2,0
4198696000024532776,1,1,0
4198696000024538112,1,1,0
4198696000024831305,1,1,0
4198696000024993109,1,1,0
4198696000015464769,30,30,0
4198696000025190237,1,1,0
4198696000025175182,2,2,0
4198696000025190496,1,1,0
4198696000025233187,8,6,2
4198696000025233446,1,1,0
4198696000012342059,3,1,2
4198696000025591322,4,4,0
4198696000025639310,1,1,0
4198696000024805849,24,22,2
4198696000025738738,1,1,0
4198696000015465039,31,3,28
4198696000025733011,1,1,0
4198696000008912953,11,6,5
4198696000000137926,52,8,44
4198696000012342189,4,2,2
4198696000015082533,7,7,0
4198696000000670308,14,7,7
4198696000000898575,14,8,6
4198696000026427790,2,2,0
4198696000026460144,1,1,0
4198696000000669687,2,1,1
4198696000000863335,10,4,6
4198696000000138133,50,3,47
4198696000003679412,5,3,2
4198696000001406579,4,2,2
4198696000027301958,3,3,0
4198696000006945864,4,2,2
4198696000000141166,41,2,39
4198696000013855421,8,4,4
4198696000012410054,4,2,2
4198696000005321130,66,44,22
4198696000000137233,6,2,4
4198696000012342920,2,1,1
4198696000027868253,2,2,0
4198696000027122467,1,1,0
4198696000000864577,4,1,3
4198696000000836187,6,1,5
4198696000025661363,3,3,0
4198696000028012908,4,4,0
4198696000025661399,5,5,0
4198696000004421493,65,26,39
4198696000028104288,4,2,2
4198696000028104867,1,1,0
4198696000021262081,6,1,5
4198696000000899034,6,5,1
4198696000028722533,1,1,0
4198696000001610711,6,4,2
4198696000028803323,3,3,0
4198696000028910300,1,1,0
4198696000028506972,1,1,0
4198696000029035174,1,1,0
4198696000000862642,5,4,1
4198696000000844390,100,38,62
4198696000029259246,2,2,0
4198696000012057739,4,3,1
4198696000029368742,1,1,0
4198696000029378155,2,2,0
4198696000029807069,1,1,0
4198696000000861616,10,7,3
4198696000000141742,100,22,78
4198696000004421304,204,24,180
4198696000000844381,48,28,20
4198696000000861373,10,7,3
4198696000000864757,12,8,4
4198696000000143335,61,31,30
4198696000004629974,51,10,41
4198696000000140374,10,9,1
4198696000000861499,11,8,3
4198696000000863443,14,8,6
4198696000001040545,20,4,16
4198696000008814029,4,2,2
4198696000000676954,29.1,3.1,26
4198696000007812560,51,9,42
4198696000000863029,6,5,1
4198696000004629857,100,4,96
4198696000004421214,50,9,41
4198696000000677737,3,3,0
4198696000018367316,7,6,1
4198696000000866116,5,3,2
4198696000000670398,5,3,2
4198696000000861409,3,2,1
4198696000020417629,26,16,10
4198696000018627818,50,13,37
4198696000018627908,30,3,27
4198696000000138637,5,4,1
4198696000017826494,2,1,1
4198696000029447902,1,1,0
4198696000030002784,1,1,0
4198696000006780423,4,2,2
4198696000012176269,4,1,3
4198696000029035790,1,1,0
4198696000006780301,5,1,4
4198696000018627863,30,3,27
4198696000030193638,1,1,0
4198696000030248895,2,2,0
4198696000000898773,4,2,2
4198696000030903193,2,2,0
4198696000031370616,2,1,1
4198696000031456698,1,1,0
4198696000031465917,1,1,0
4198696000000860896,3,2,1
4198696000000142102,30,10,20
4198696000031561918,1,1,0
4198696000031561108,2,2,0
4198696000031811013,1,1,0
4198696000013601005,4,2,2
4198696000032207231,1,1,0
4198696000018063544,8,4,4
4198696000010390147,3,1,2
4198696000032257382,2,2,0
4198696000032278434,1,1,0
4198696000004421277,200,2,198
4198696000032909231,1,1,0
4198696000012152046,4,4,0
4198696000033230028,1,1,0
4198696000000139834,100,2,98
4198696000012190596,2,1,1
4198696000000142381,100,2,98
4198696000001407749,2,1,1
4198696000001612754,4,2,2
4198696000018627953,29,1,28
4198696000033554385,1,1,0
4198696000030193616,1,1,0
4198696000000144163,24,2,22
4198696000031811243,2,2,0
4198696000000137098,6,1,5
4198696000034088608,1,1,0
4198696000033552692,1,1,0
4198696000034104763,1,1,0
4198696000000136486,6,1,5
4198696000000860734,3,1,2
4198696000000861391,18,12,6
4198696000000863902,18,12,6
4198696000000899115,7,3,4
4198696000000897684,1,1,0
4198696000001089325,12.65,11.950000000000001,0.6999999999999993
4198696000001674832,3,1,2
4198696000002345007,14,10,4
4198696000003701032,1,1,0
4198696000004546370,7,5,2
4198696000005304108,1,1,0
4198696000005450653,7,5,2
4198696000005639828,4,2,2
4198696000005387701,10,4,6
4198696000010346290,5,2,3
4198696000010978687,8,5,3
4198696000012272171,2,2,0
4198696000014025029,4,4,0
4198696000017812050,4,2,2
4198696000023990079,2,2,0
4198696000025038295,2,2,0
4198696000000865045,4,1,3
4198696000033386815,1,1,0
4198696000024324933,1,1,0
4198696000003025879,5,5,0
4198696000003873869,14,10,4
4198696000004361010,1,1,0
4198696000003952051,15,11,4
4198696000005639020,15,9,6
4198696000005905690,1,1,0
4198696000006449328,4,3,1
4198696000006923023,3,1,2
4198696000007971010,1,1,0
4198696000008394664,4,4,0
4198696000012819320,17,7,10
4198696000015527449,6,6,0
4198696000017385726,2,2,0
4198696000012316107,6,4,2
4198696000015465363,30,3,27
4198696000015213933,6,4,2
4198696000018627692,54,15,39
4198696000000678052,4,2,2
4198696000000602338,42,22,20
4198696000001041031,200,35,165
4198696000010805537,37,30,7
4198696000001040887,10,10,0
4198696000003952132,6,5,1
4198696000015464895,31,17,14
4198696000000137935,50,5,45
4198696000000139384,50,1,49
4198696000000143281,20,2,18
4198696000000140527,100,7,93
4198696000000670236,4,3,1
4198696000000669561,5,5,0
4198696000000670668,4,3,1
4198696000000862813,13,9,4
4198696000000861544,6,4,2
4198696000000862381,9,6,3
4198696000000863758,12,10,2
4198696000000865396,5,1,4
4198696000001039744,55,9,46
4198696000001223116,4,3,1
4198696000001612997,10,8,2
4198696000001629474,4,4,0
4198696000004421727,100,2,98
4198696000004832377,13,9,4
4198696000005279001,1,1,0
4198696000005304423,1,1,0
4198696000005433001,1,1,0
4198696000007629670,4,4,0
4198696000008545872,1,1,0
4198696000009259686,10,10,0
4198696000009774061,1,1,0
4198696000009867374,34,22,12
4198696000011594620,5,3,2
4198696000012190614,4,2,2
4198696000013855180,5,2,3
4198696000014348440,17,12,5
4198696000016846001,6,4,2
4198696000018926949,3,3,0
4198696000019560773,6,2,4
4198696000020466862,2,2,0
4198696000027943784,1,1,0
4198696000000143128,26,6,20
4198696000031051942,1,1,0
4198696000000861265,7,5,2
4198696000005169155,4,2,2
4198696000000143929,30,6,24
4198696000000670497,18,12,6
4198696000000863884,10,8,2
4198696000006515345,25,19,6
4198696000000897783,1,1,0
4198696000000141553,40,,40
4198696000000141598,41,,41
4198696000000143020,12,,12
4198696000000136477,60,,60
4198696000000138907,100,,100
4198696000000140176,10,,10
4198696000000144316,10,,10
4198696000000136738,6,,6
4198696000000136594,6,,6
4198696000000143299,20,,20
4198696000000140806,1,,1
4198696000000143920,10,,10
4198696000000143803,10,,10
4198696000000142687,24,,24
4198696000000144190,20,,20
4198696000000143146,10,,10
4198696000000138817,100,,100
4198696000000139591,50,,50
4198696000000143452,10,,10
4198696000000669543,2,,2
4198696000000678466,4,,4
4198696000000678151,2,,2
4198696000000677674,2,,2
4198696000000679456,3,,3
4198696000000678799,5,,5
4198696000000844291,24,,24
4198696000000864451,5,,5
4198696000000860608,2,,2
4198696000000897378,2,,2
4198696000000898071,1,,1
4198696000000898161,3,,3
4198696000001045434,3,,3
4198696000001045515,1,,1
4198696000001045650,5,,5
4198696000001045992,2,,2
4198696000001046361,5,,5
4198696000001046667,5,,5
4198696000001039789,20,,20
4198696000001039933,6,,6
4198696000001040428,10,,10
4198696000001040626,1,,1
4198696000001040833,10,,10
4198696000001041103,24,,24
4198696000001408307,2,,2
4198696000001408361,2,,2
4198696000001407803,1,,1
4198696000001407947,1,,1
4198696000001407542,1,,1
4198696000001406264,2,,2
4198696000001406336,2,,2
4198696000001615058,2,,2
4198696000001615130,2,,2
4198696000001611818,2,,2
4198696000001611881,2,,2
4198696000001612430,2,,2
4198696000001612547,2,,2
4198696000001610603,4,,4
4198696000001610702,4,,4
4198696000001611278,4,,4
4198696000001407020,2,,2
4198696000004161567,1,,1
4198696000004546010,1,,1
4198696000003976072,1,,1
4198696000004606738,3,,3
4198696000004629399,200,,200
4198696000004629494,100,,100
4198696000004629686,50,,50
4198696000005326014,1,,1
4198696000005387791,3,,3
4198696000006085482,1,,1
4198696000006780231,2,,2
4198696000003679268,8,,8
4198696000011107028,1,,1
4198696000012182331,4,,4
4198696000012225125,4,,4
4198696000012410637,4,,4
4198696000012342974,2,,2
4198696000013157769,1,,1
4198696000013523689,1,,1
4198696000014061274,1,,1
4198696000015821534,4,,4
4198696000016060163,2,,2
4198696000016302180,2,,2
4198696000016933900,4,,4
4198696000016879627,2,,2
4198696000016879693,2,,2
4198696000016991022,2,,2
4198696000017213722,1,,1
4198696000018234473,4,,4
4198696000018255855,2,,2
4198696000018786303,2,,2
4198696000018627701,50,,50
4198696000019870596,2,,2
4198696000026565110,2,,2
4198696000029435605,2,,2
4198696000033413837,2,,2
4198696000000141472,40,,40
4198696000000140104,10,,10
4198696000000137143,6,,6
4198696000000142903,24,,24
4198696000000144046,20,,20
4198696000000140842,100,,100
4198696000000141832,50,,50
4198696000000669624,1,,1
4198696000000678700,1,,1
4198696000000678412,2,,2
4198696000000677620,4,,4
4198696000000863992,5,,5
4198696000000866269,2,,2
4198696000000865090,2,,2
4198696000000899745,12,,12
4198696000000897369,1,,1
4198696000001045668,5,,5
4198696000001039915,50,,50
4198696000001407254,2,,2
4198696000001406615,2,,2
4198696000001407119,2,,2
4198696000001614698,2,,2
4198696000001612646,2,,2
4198696000001611053,4,,4
4198696000001611611,4,,4
4198696000011064173,1,,1
4198696000012188123,2,,2
4198696000012188204,6,,6
4198696000013601030,1,,1
4198696000000140149,10,,10
4198696000000677782,4,,4
4198696000000897810,2,,2
4198696000001407848,1,,1
4198696000004421376,100,,100
4198696000000139492,30,,30
4198696000000136900,6,1,5
4198696000000139087,31,1,30
4198696000000138538,5,2,3
4198696000000140914,50,4,46
4198696000000142822,20,1,19
4198696000000143569,10,2,8
4198696000000588250,20,4,16
4198696000000602302,336,8,328
4198696000000602365,338,8,330
4198696000000669732,6,3,3
4198696000000670731,6,3,3
4198696000000679600,6,4,2
4198696000000678295,6,2,4
4198696000000677629,3,3,0
4198696000000677431,4,1,3
4198696000000677152,10,1,9
4198696000000677188,29.1,0.1,29
4198696000000679168,5,1,4
4198696000000844327,24,7,17
4198696000000862849,46,37,9
4198696000000862975,6,2,4
4198696000000860851,6,4,2
4198696000000860932,6,3,3
4198696000000861211,4,1,3
4198696000000861580,12,9,3
4198696000000863227,8,6,2
4198696000000861841,5,3,2
4198696000000862039,11,7,4
4198696000000862102,14,10,4
4198696000000863686,32,24,8
4198696000000864325,3,2,1
4198696000000865144,5,1,4
4198696000000899304,68,62,6
4198696000000899358,20,4,16
4198696000000899466,7,2,5
4198696000000898971,10,2,8
4198696000000897243,3,1,2
4198696000000897387,1,1,0
4198696000000897756,2,1,1
4198696000000898485,2,1,1
4198696000001045443,5,1,4
4198696000001045542,5,4,1
4198696000001046271,5,5,0
4198696000001046532,5,1,4
4198696000001039807,20,3,17
4198696000001040131,40,2,38
4198696000001040968,200,3,197
4198696000001089361,2,0.2,1.8
4198696000001057338,12,8,4
4198696000001096574,3,2,1
4198696000001108102,6,5,1
4198696000001522200,2,2,0
4198696000001406327,8,5,3
4198696000001407173,5,1,4
4198696000001406363,9,1,8
4198696000001406687,7,4,3
4198696000001406273,6,4,2
4198696000001614221,2,1,1
4198696000001614257,4,3,1
4198696000001614419,3,1,2
4198696000001614968,4,2,2
4198696000001615148,3,2,1
4198696000001615274,10,9,1
4198696000001613537,4,2,2
4198696000001613645,4,1,3
4198696000001612205,3,1,2
4198696000001612844,2,1,1
4198696000001612988,18,12,6
4198696000001613060,3,1,2
4198696000001610954,15,9,6
4198696000001611107,5,1,4
4198696000001610117,14,12,2
4198696000001674823,6,4,2
4198696000001937001,11,6,5
4198696000002173001,124,113,11
4198696000002584669,2,2,0
4198696000002614183,2,2,0
4198696000002921284,1,1,0
4198696000002976281,1,1,0
4198696000003000010,1,1,0
4198696000003025909,2,2,0
4198696000003059159,1,1,0
4198696000003522078,1,1,0
4198696000003722121,5,5,0
4198696000003844497,1,1,0
4198696000003873716,23,15,8
4198696000003679304,9,3,6
4198696000003679313,7,3,4
4198696000003751980,34,21,13
4198696000003972527,2,2,0
4198696000003952910,7,4,3
4198696000004153056,1,1,0
4198696000004440001,2,2,0
4198696000004483740,4,4,0
4198696000004417988,100,1,99
4198696000004420141,101,1,100
4198696000004421673,104,6,98
4198696000004421340,101,4,97
4198696000004655103,10,10,0
4198696000004630001,200,3,197
4198696000004882290,4,4,0
4198696000004902014,72,40,32
4198696000004910451,1,1,0
4198696000004970067,1,1,0
4198696000005139169,1,1,0
4198696000005321040,18,13,5
4198696000005376730,1,1,0
4198696000005510164,1,1,0
4198696000005552129,8,4,4
4198696000005387827,2,1,1
4198696000005814064,1,1,0
4198696000005814073,3,2,1
4198696000005905447,2,1,1
4198696000005914702,1,1,0
4198696000005969076,3,3,0
4198696000005939398,3,3,0
4198696000006102073,3,3,0
4198696000006361810,4,2,2
4198696000006361819,4,2,2
4198696000006361837,3,1,2
4198696000006422094,6,6,0
4198696000006422804,1,1,0
4198696000006449180,1,1,0
4198696000006201010,1,1,0
4198696000006632080,4,4,0
4198696000006681174,5,3,2
4198696000006818364,1,1,0
4198696000006842068,1,1,0
4198696000007365521,1,1,0
4198696000007454947,2,2,0
4198696000007509055,27,20,7
4198696000007537111,8,5,3
4198696000007542113,4,1,3
4198696000007542190,1,1,0
4198696000007898310,2,2,0
4198696000007923997,2,1,1
4198696000007971954,1,1,0
4198696000008128122,1,1,0
4198696000008128140,2,1,1
4198696000008289749,4,4,0
4198696000008317402,1,1,0
4198696000008457254,10,8,2
4198696000008457332,4,1,3
4198696000008589278,2,2,0
4198696000008624124,2,1,1
4198696000008726331,2,1,1
4198696000008899052,2,2,0
4198696000008973517,2,1,1
4198696000009002476,2,2,0
4198696000007811975,101,2,99
4198696000007812407,200,2,198
4198696000009002710,1,1,0
4198696000009305574,2,2,0
4198696000009449344,3,1,2
4198696000009452099,6,2,4
4198696000009503111,8,6,2
4198696000009530836,6,2,4
4198696000009783983,1,1,0
4198696000009972166,6,2,4
4198696000009988654,3,1,2
4198696000009988736,1,1,0
4198696000009956235,2,2,0
4198696000010251435,6,4,2
4198696000010251665,9,5,4
4198696000010545183,12,10,2
4198696000010545641,8,4,4
4198696000010698551,6,4,2
4198696000010767067,11,7,4
4198696000010936528,9,7,2
4198696000010840832,4,3,1
4198696000010915577,5,4,1
4198696000011063959,2,2,0
4198696000011275192,1,1,0
4198696000011063312,7,6,1
4198696000011063656,8,7,1
4198696000011147030,2,2,0
4198696000011461300,2,1,1
4198696000011490067,5,2,3
4198696000011606522,24,20,4
4198696000011843211,2,1,1
4198696000011909001,91,67,24
4198696000011940241,1,1,0
4198696000011880506,4,1,3
4198696000012176001,29,10,19
4198696000012152339,8,4,4
4198696000012225170,8,2,6
4198696000012225197,8,2,6
4198696000012360363,6,2,4
4198696000012410036,6,2,4
4198696000012360019,20,9,11
4198696000012543330,2,2,0
4198696000012651536,1,1,0
4198696000012819459,2,1,1
4198696000013123643,1,1,0
4198696000013299357,2,2,0
4198696000013348032,2,2,0
4198696000013394576,6,3,3
4198696000013478932,1,1,0
4198696000013593094,3,2,1
4198696000013845705,6,5,1
4198696000014168123,2,2,0
4198696000014419822,16,11,5
4198696000014664009,2,2,0
4198696000014974038,2,2,0
4198696000015094668,2,1,1
4198696000015145296,2,1,1
4198696000015465057,30,30,0
4198696000015652054,4,4,0
4198696000015724303,2,2,0
4198696000015715136,1,1,0
4198696000015953624,1,1,0
4198696000016370397,6,6,0
4198696000016430579,4,2,2
4198696000016620618,2,2,0
4198696000016620627,4,4,0
4198696000016983107,4,2,2
4198696000016879465,4,1,3
4198696000017005890,6,6,0
4198696000017105476,1,1,0
4198696000017105579,3,1,2
4198696000017182937,4,2,2
4198696000017530422,6,2,4
4198696000017634241,1,1,0
4198696000017634989,1,1,0
4198696000017986675,1,1,0
4198696000018053955,1,1,0
4198696000018177251,1,1,0
4198696000018140143,4,4,0
4198696000018140828,8,8,0
4198696000018523371,1,1,0
4198696000018788257,2,2,0
4198696000018835448,1,1,0
4198696000019011099,2,1,1
4198696000019067059,1,1,0
4198696000019183032,27,27,0
4198696000019243203,8,6,2
4198696000019414441,2,2,0
4198696000019764157,1,1,0
4198696000019802888,4,2,2
4198696000020033735,1,1,0
4198696000020033200,4,2,2
4198696000020030277,3,3,0
4198696000020072614,2,2,0
4198696000020105151,2,2,0
4198696000020251421,4,4,0
4198696000020466460,2,2,0
4198696000020635857,1,1,0
4198696000020666170,3,2,1
4198696000020824636,12,10,2
4198696000020837861,4,4,0
4198696000020901043,3,1,2
4198696000021065026,4,2,2
4198696000021192003,3,1,2
4198696000021205413,2,2,0
4198696000021434220,3,3,0
4198696000021432075,1,1,0
