Item Name,Quantity,Sales Value,Avg Price
JUEGO EMPAQUE DE MOTOR TOYOTA TERCEL 1.5 SOHC 3E 90-94 (GRAPHITE),1.00,"20,619.47","20,619.47"
JUEGO EMPAQUE MOTOR SUZUKI GRAN VITARA H25 A DOHC 24V 98-,1.00,"60,530.97","60,530.97"
JUEGO EMPAQUE MOTOR TOYOTA HILUX/HIACE 2.4 DOHC 2RZ 93 - (GRAPHITE),1.00,"25,132.74","25,132.74"
JUEGO EMPAQUE TAPA VALVULAS 4G18 JVS-30255,1.00,"22,743.36","22,743.36"
JUEGO EMPAQUES MOTOR G15B EXCEL,1.00,"15,575.22","15,575.22"
JUEGO EMPAQUES MOTOR NISSAN E16,1.00,"16,283.19","16,283.19"
JUEGO EMPAQUES MOTOR QR25DE X-TRAIL 01-/B15,3.00,"175,047.79","58,349.26"
JUEGO EMPAQUES MOTOR YD22DD,3.00,"185,023.01","61,674.34"
JUEGO EMPAQUES MOTOR10101-3S525 KA24DE FRONTIER 97- 16VLV,1.00,"52,920.35","52,920.35"
JUEGO EMPAQUES MOTORMITSUBISHI 4D55/4D56 TURBO,1.00,"21,681.42","21,681.42"
JUEGO EMPAQUES MTR 04111-74051 3SFE 8689 GR-250 CAM,1.00,"52,247.77","52,247.77"
JUEGO EMPAQUES TAPA VALVULAS QG16DE,1.00,"5,044.25","5,044.25"
JUEGO VALVULA 08 E-1,1.00,"51,061.95","51,061.95"
JUEGO VALVULA E 06 E-3,1.00,"70,265.49","70,265.49"
K0342 SOP-COMP-DEL-HYUN-TUCSON-05-,2.00,"37,876.11","37,876.11"
KASHIMA 1408 600 PLUS ZAPATA PARA FRENOS SEMIMETALICA SUZUKI SAMURAI,3.00,"29,203.54","14,601.77"
"KASHIMA 1438 S638 PLUS ZAPATA PARA FRENOS SEMIMETALICA NISSAN SENTRA B13 1.6L, 2L 91-94",1.00,"7,964.60","7,964.60"
KASHIMA 42431 52070 TAMBOR PARA FRENO TOYOTA YARIS ADVANCE 06-12 BR35117,2.00,"35,398.23","35,398.23"
KASHIMA 43300SR3003 BOMBA AUXILIAR TRASERA PARA FRENOS DERECHA HONDA CIVIC 90-00,1.00,"3,318.58","3,318.58"
KASHIMA 43301SR3003 BOMBA AUXILIAR TRASERA PARA FRENOS IZQUIERDA HONDA CIVIC 90-00,1.00,"5,929.20","5,929.20"
KASHIMA 43500 83810 TAMBOR PARA FRENO SUZUKI SAMURAI 88-04,4.00,"118,938.06","59,469.03"
KASHIMA 46920 SR3 A01 BOMBA PRINCIPAL PARA CLUTCH HONDA CIVIC 92-95,1.00,"10,044.25","10,044.25"
KASHIMA 7353 MD473 KS1 PASTILLA DE FRENO DELANTERA SEMIMETALICA PARA FORD ESCORT 91-03,1.00,"6,017.70","6,017.70"
KASHIMA 7443 MD564 KS1 / MD339 KS1 PASTILLA DE FRENO TRASERA SEMIMETALICA PARA HONDA CIVIC 92-00 7233 MD374 KS1,1.00,"8,849.56","8,849.56"
KASHIMA 7546 MD668 PC PASTILLA DE FRENO DELANTERA CERAMICA PARA NISSAN SENTRA B14 95-99,1.00,"8,849.56","8,849.56"
KASHIMA 7602 MD733 PC PASTILLA DE FRENO TRASERA CERAMICA PARA MITSU. MONTERO 2008,1.00,"12,743.36","12,743.36"
KASHIMA 8330 MD1210 PC PASTILLA DE FRENO DELANTERA CERAMICA TOYOTA COROLLA 09-14,1.00,"17,504.42","17,504.42"
KASHIMA 8973193000 BOMBA AUXILIAR TRASERA PARA FRENOS ISUZU D-MAX 02-21 DIAMETRO 23.81MM,2.00,"14,690.27","14,690.27"
KASHIMA BD35030 TAMBOR PARA FRENO SUZUKI SIDEKICK 96-98,4.00,"108,672.56","54,336.28"
KASHIMA BD35040 TAMBOR PARA FRENO MAZDA B2600 87-93 OEM S083 26 251C,2.00,"70,265.49","70,265.49"
KASHIMA BR 3287 DISCO PARA FRENO HONDA ACCORD 4CYL 90-97,2.00,"30,796.46","30,796.46"
KASHIMA BR31029 DISCOS PARA FRENO HONDA CIVIC 94-00,11.00,"137,256.63","22,876.10"
KASHIMA HB90722A KS1 / 8433 MD1321 KS1 PASTILLA DE FRENO DELANTERA SEMIMETALICA P/ HONDA CIVIC 99-02,3.00,"21,964.60","10,982.30"
KASHIMA KAS 341492 AMORTIGUADOR TRASERO DERECHO/IZQUIERDO PARA HONDA CRV 07-11,2.00,"43,716.82","21,858.41"
KASHIMA KAS 3918022600 SENSOR DE CIGUEÑAL HYUNDAI ACCENT 01-10,1.00,"5,752.21","5,752.21"
KASHIMA KAS 3918023500 SENSOR DE CIGÜEÑAL HYUNDAI TUCSON 05-10,1.00,"7,964.60","7,964.60"
KASHIMA KAS 3925022600 SENSOR GOLPETEO HYUNDAI ACCENT 01-10,1.00,"6,902.65","6,902.65"
KASHIMA KAS 3935022600 SENSOR ARBOL DE LEVA HYUNDAI ACCENT 01-10,1.00,"5,752.21","5,752.21"
KIA 07-09 SPECTRA 2.0 10-11 SOUL 2.0 TUCSON,4.00,"109,734.51","109,734.51"
KIA PICANTO 11-14 CONECTOR REDONDO,1.00,"27,079.65","27,079.65"
KIA RIO 12-15 CONECTOR REDONDO,1.00,"27,433.63","27,433.63"
KING PIN CANTER MIGHTY 16mm ROLL KP519 28x1,1.00,"43,476.11","43,476.11"
KING PIN KP535 (526 CANTER PIÑA 85- ROSA - MB-,1.00,"43,805.31","43,805.31"
KIT BASE. AMORT. DEL. HYUNDAI SANTA FE,1.00,"33,628.32","33,628.32"
KIT BOCINA DELANTERA TOYOTA QUANTUM 2005  HIACE 4X4 IMPORTS,1.00,"17,911.50","17,911.50"
KIT BOCINA DELANTERO CON SENSOR ABS NISSAN NAVARA/ PATHFINDER 4X4 2005  ALTURA TOTAL 105MM 30x139.8x89,9.00,"383,327.81","63,887.97"
KIT BOCINA DELANTERO TOYOTA LAND C PRADO -12 VIGO-10 TACOMA11- HILUX -21,4.00,"135,589.46","67,794.73"
KIT BOCINA TRASERA CON ABS MAZDA 3/ MAZDA 5 2004-2014 BOLT TO BOLT 79MM,4.00,"111,858.39","27,964.60"
KIT BOCINA TRASERA CON SENSOR ABS TOYOTA COROLLA 2002  ALTIS 2002-,2.00,"48,850.00","48,850.00"
KIT BOCINA TRASERA CON SENSOR ABS TOYOTA YARIS/ VITZ 2006  RACTIS VIOS 2007,15.00,"384,159.30","34,923.57"
KIT BOCINA TRASERA HONDA JAZZ/ FIT IMP 2003- FIT HUB 27.85x56,3.00,"60,318.59","30,159.30"
KIT BOCINA TRASERA TOYOTA RAV4 2003-2005/ TOYOTA GAIA VAN IPSUM 2003- 4X4  NOAH 2003- 2AZFE,6.00,"172,884.96","43,221.24"
KIT BOCINA TRASERA TOYOTA RAV4 4WD 2006-2008/ TOYOTA GAIA VAN,5.00,"161,415.93","53,805.31"
KIT C CHEVROLET SPARK 1.2 DOCH 11- CHEVROLET BEAT 1.2 G23(3),1.00,"66,460.18","66,460.18"
KIT C HY SANTA FE 2.0 2.2 CRDi 06-16 (2)KIA CARNIVAL 10- DSL,1.00,"295,929.20","295,929.20"
KIT C KIA PICANTO 1.0 1.1 01- CHEVROLET DODGE ATOS (3)i10 12,2.00,"105,663.72","52,831.86"
KIT C NS FRONTIER EXTRA CAP QR25DE(3) NS URVAN 08-16 4X2,2.00,"149,964.60","74,982.30"
"KIT C NS KICKS 1,6 5V 17- VERSA 1,6 20- HR16DE (3)",1.00,"122,530.97","122,530.97"
KIT C TY COROLLA 1.8 C/HIDRA DOHC 6V 14- (3)ETIOS,7.00,"1,036,141.59","148,020.23"
KIT C TY COROLLA TERCEL 3E 5E 1.5 -98 4ta 1.6 4AF/4A (3) NO,1.00,"58,938.05","58,938.05"
KIT C TY YARIS 1.3 05- BYD (3),1.00,"99,646.02","99,646.02"
KIT CADENA DIST. HY. GRAND i10 1.2 KAPPA/NEW PICANTO 13-/RIO 1.2 11- (7 pzas) 80 esl,2.00,"169,507.96","84,753.98"
KIT CADENA DIST. MIT. 4M40T (1 CADENA) (8 pzas) (49esl),1.00,"85,929.20","85,929.20"
KIT CALIPER DELANTERO 54MM (SOLO 2 LADOS),1.00,"12,035.40","12,035.40"
KIT CLUCTH AVEO 1.2,1.00,"55,752.21","55,752.21"
KIT CLUCTH DAIH TERIOS 1.3,1.00,"67,256.64","67,256.64"
KIT CLUCTH DAIH TERIOS 1.5CC,5.00,"327,752.22","65,550.44"
KIT CLUCTH GREATWALL,1.00,"143,185.84","143,185.84"
KIT CLUCTH HY ACCENT 1.4,2.00,"119,872.57","59,936.28"
KIT CLUCTH IKEM283926,1.00,"98,672.57","98,672.57"
KIT CLUCTH NIS PLATINA 1.6cc K4M,2.00,"162,095.58","81,047.79"
KIT CLUCTH SUZ GRAND VITARA 2.5cc,1.00,"57,316.81","57,316.81"
KIT CLUCTH SUZ SX4 1.6,9.00,"795,221.25","88,357.92"
KIT CLUTCH,1.00,"63,805.31","63,805.31"
KIT CLUTCH - HD CRV B20A 1997-2001 OKKK111363,2.00,"130,973.45","65,486.72"
KIT CLUTCH - HY G4EC ACCENT 1.5 94-99 SOHC,4.00,"197,217.70","49,304.42"
KIT CLUTCH - HY G4LA  GRAND I10 1.2 4 CIL.,10.00,"694,668.14","69,466.81"
KIT CLUTCH - HY GRACE/GALLOPER/STAREX/PORTER 4D56/ D4BF/D4BA,3.00,"190,836.29","63,612.10"
KIT CLUTCH / HY GRAND i10 1.0cc G3LA / PICANTO 1.0 1.1cc 20 / HY ATOS 1.0cc G3LA,4.00,"250,109.72","62,527.43"
KIT CLUTCH 4JH1 QKR77L,1.00,"121,061.95","121,061.95"
KIT CLUTCH 7 10 1-1 G4HG   ....17 ATOS 1.1 ...17,1.00,"48,672.57","48,672.57"
KIT CLUTCH ACCENT 1.5 G4EC,5.00,"253,539.80","50,707.96"
KIT CLUTCH ACCENT 1.6 G4FC,4.00,"255,911.52","63,977.88"
KIT CLUTCH ACCENT CLUE 1.4 G4FA,1.00,"66,194.69","66,194.69"
KIT CLUTCH ACCENT VERNA 16V,5.00,"247,267.25","49,453.45"
KIT CLUTCH ALTIMA KA 24-92-97,1.00,"84,070.80","84,070.80"
KIT CLUTCH AVEO 1.56 F15D,3.00,"209,911.50","69,970.50"
KIT CLUTCH BIMASA NISSAN JUKE B17 1.6CC 2012-2017,1.00,"628,318.58","628,318.58"
KIT CLUTCH C/HIDRACLUTCH NIS SENTRA 1.8,5.00,"477,168.13","95,433.63"
"KIT CLUTCH C/HIDRACLUTCH TOY RAV4 2,5cc 2ARE",1.00,"111,504.42","111,504.42"
KIT CLUTCH C/VOLANTE NIS NIVARA,1.00,"410,442.48","410,442.48"
KIT CLUTCH CHE AVEO 1.6 F16D,3.00,"197,384.07","65,794.69"
KIT CLUTCH CHE BEAT 1.2CC,3.00,"209,309.74","69,769.91"
KIT CLUTCH CHE CELTA 1.4cc,1.00,"64,601.77","64,601.77"
KIT CLUTCH CHE N300 1.2 LAQU,2.00,"102,743.36","51,371.68"
KIT CLUTCH CHE N400 1.2CC,6.00,"377,157.52","62,859.59"
KIT CLUTCH CHE OPTRA 1.6,2.00,"161,755.75","80,877.88"
KIT CLUTCH CHE SONIC 1.6,3.00,"239,914.72","79,971.57"
KIT CLUTCH CHE SPARK 800cc A08 51566,1.00,"56,548.67","56,548.67"
KIT CLUTCH CHE TRACKER 1.6cc G16A 16V,1.00,"54,057.52","54,057.52"
KIT CLUTCH CHEVROLET BEAT 1.2 CC B12D,5.00,"323,808.83","64,761.77"
KIT CLUTCH COROLLA YARIS 1NZ 1.5,12.00,"759,240.71","63,270.06"
KIT CLUTCH DAEW MATIZ 800cc,1.00,"48,672.57","48,672.57"
KIT CLUTCH DAIH CHARADE 1.0cc CB910,3.00,"155,380.53","51,793.51"
KIT CLUTCH DH CHARADE,3.00,"193,536.29","64,512.10"
KIT CLUTCH GEELY GC6 1.5cc GX3 190MM,25.00,"1,562,424.72","62,496.99"
KIT CLUTCH GEELY LC GC2 1.3cc 190MM,8.00,"581,706.22","72,713.28"
KIT CLUTCH GEO METRO 1.0cc G10,1.00,"46,637.17","46,637.17"
KIT CLUTCH GETZ 1.4 G4 EE,2.00,"120,353.98","60,176.99"
KIT CLUTCH GRAND VITARA 2017 SKEK353614,4.00,"440,831.87","110,207.97"
KIT CLUTCH GREATWALL C30 1.5,2.00,"219,469.02","109,734.51"
KIT CLUTCH Great Wall WINGL 2015. Motor D141 GKKK351142,1.00,"119,469.03","119,469.03"
KIT CLUTCH HIACE 5L,4.00,"346,265.49","86,566.37"
KIT CLUTCH HILUX BIGO,1.00,"88,092.04","88,092.04"
KIT CLUTCH HINO 300,1.00,"177,787.61","177,787.61"
KIT CLUTCH HKKK186299,1.00,"77,176.99","77,176.99"
KIT CLUTCH HON CIVIC 1.8cc R18A1,1.00,"67,256.64","67,256.64"
"KIT CLUTCH HON FIT 1,5CC L15A1",1.00,"79,203.54","79,203.54"
KIT CLUTCH HON FIT 1.3cc L13A4,2.00,"136,778.76","68,389.38"
KIT CLUTCH HONDA CIVIC 06,7.00,"486,242.15","69,463.16"
KIT CLUTCH HONDA CIVIC 1.5 CC EW12,1.00,"57,522.12","57,522.12"
KIT CLUTCH HONDA CIVIC 1.6cc,1.00,"58,672.57","58,672.57"
KIT CLUTCH HONDA CIVIC 1.7 D17,4.00,"231,023.00","57,755.75"
KIT CLUTCH HONDA CIVIC K20,1.00,"59,677.88","59,677.88"
KIT CLUTCH HONDA CRV B20 97-2001,1.00,"75,221.24","75,221.24"
KIT CLUTCH HONDA CRV K24,2.00,"163,893.80","81,946.90"
KIT CLUTCH HONDA FIT 190 MM,3.00,"207,929.20","69,309.73"
KIT CLUTCH HY ACCENT 1.3CC,3.00,"142,743.36","47,581.12"
KIT CLUTCH HY ACCENT 1.4CC,2.00,"114,513.28","57,256.64"
KIT CLUTCH HY ACCENT 1.4cc,5.00,"322,424.30","64,484.86"
KIT CLUTCH HY ACCENT 1.6cc,1.00,"59,922.12","59,922.12"
KIT CLUTCH HY CRETA 1.6cc G4FG,1.00,"72,469.03","72,469.03"
KIT CLUTCH HY EXCEL 1.5,1.00,"46,976.99","46,976.99"
KIT CLUTCH HY GALLOPER 2.5CC,1.00,"96,637.17","96,637.17"
KIT CLUTCH HY GRAND I10 1.2cc,1.00,"72,654.87","72,654.87"
KIT CLUTCH HY H1 2.5cc D4BH,3.00,"294,736.07","98,245.36"
KIT CLUTCH HY HD50 3.9cc D4DC,1.00,"100,176.99","100,176.99"
KIT CLUTCH HY I20 1.2cc,1.00,"67,345.13","67,345.13"
KIT CLUTCH HY SANTA FE 2.4CC G4JS,1.00,"78,318.58","78,318.58"
KIT CLUTCH HY VERNA 1.4,1.00,"78,318.58","78,318.58"
KIT CLUTCH HYUNDAI ACCENT 1.5CC G4EB,1.00,"68,584.07","68,584.07"
KIT CLUTCH HYUNDAI MATRIX 2004 1.6 G4ED,1.00,"59,557.52","59,557.52"
KIT CLUTCH HYUNDAI VENUE 1.6 G4FG,1.00,"122,035.40","122,035.40"
KIT CLUTCH HYUNDAI i10 1.2 iA BA 13- (3),1.00,"89,469.03","89,469.03"
KIT CLUTCH I10 1.1 G4HG,3.00,"174,690.27","58,230.09"
KIT CLUTCH IKZ,1.00,"125,309.73","125,309.73"
KIT CLUTCH ISUZU DMAX 2.5cc 4JK1,2.00,"193,362.84","96,681.42"
KIT CLUTCH IZ DMAX,2.00,"176,371.69","88,185.84"
KIT CLUTCH JMC 2.8cc,1.00,"199,115.04","199,115.04"
KIT CLUTCH KIA K2700 2.7cc J2,1.00,"66,761.06","66,761.06"
KIT CLUTCH KIA PICANTO,1.00,"72,920.35","72,920.35"
KIT CLUTCH KIA PICANTO 1.2 G4LA 850425,1.00,"71,681.42","71,681.42"
KIT CLUTCH KIA RIO 1.2cc G4LA,2.00,"133,752.21","66,876.10"
KIT CLUTCH KIA RIO 1.4CC G4FA,1.00,"69,469.03","69,469.03"
"KIT CLUTCH KIA SORENTO 3,5CC V6",1.00,"139,823.01","139,823.01"
KIT CLUTCH KORANDO 2.0cc C/VOLANTE,1.00,"410,853.98","410,853.98"
KIT CLUTCH L200 2.5 4D56U,3.00,"280,463.72","93,487.91"
KIT CLUTCH LANCER 2002 2.0 HIDROCLUTCH,1.00,"85,929.20","85,929.20"
KIT CLUTCH MAZDA 3,2.00,"163,787.61","81,893.80"
KIT CLUTCH MAZDA 3 1.6cc Z6,2.00,"170,884.96","85,442.48"
KIT CLUTCH MAZDA 3.0,1.00,"95,221.24","95,221.24"
KIT CLUTCH MAZDA 3.1,8.00,"678,920.35","84,865.04"
KIT CLUTCH MAZDA 323 1.6CC,14.00,"696,134.52","49,723.89"
KIT CLUTCH MAZDA 6,2.00,"192,000.00","96,000.00"
"KIT CLUTCH MAZDA BT50 2,5cc WLAT",1.00,"118,849.56","118,849.56"
KIT CLUTCH MIT 4M40 NO INVERTIDO,1.00,"109,628.32","109,628.32"
KIT CLUTCH MIT CANTER 3.9cc,2.00,"199,115.04","99,557.52"
KIT CLUTCH MIT MIRAGE 1.2cc 3A92,2.00,"138,761.07","69,380.54"
KIT CLUTCH MIT MIRAGE 1.8,2.00,"116,725.67","58,362.84"
KIT CLUTCH MITSUBISHI LANCER 1.6 4G18 HIDROROLL,1.00,"90,000.00","90,000.00"
KIT CLUTCH MITSUBISHI LANCER 1.6 4G18 ROL SENCILLO,1.00,"90,000.00","90,000.00"
KIT CLUTCH MKKN059159,1.00,"65,575.22","65,575.22"
KIT CLUTCH MKKl728315,1.00,"150,442.48","150,442.48"
"KIT CLUTCH Mitsubishi Mirage 1,5  4G93. 1995.",1.00,"59,026.55","59,026.55"
KIT CLUTCH NIS FRONTIER,1.00,"78,318.58","78,318.58"
KIT CLUTCH NIS FRONTIER 2.5cc YD25,1.00,"98,672.57","98,672.57"
KIT CLUTCH NIS FRONTIER 2.7cc,2.00,"203,893.80","101,946.90"
KIT CLUTCH NIS KICKS 1.6cc HR16,1.00,"92,569.91","92,569.91"
KIT CLUTCH NIS NAVARA 2.5cc YD25 NKKY803943,3.00,"291,302.66","97,100.89"
KIT CLUTCH NIS PATHFINDER 3.0cc,3.00,"284,601.78","94,867.26"
KIT CLUTCH NIS PATHFINDER 3.3 VG33 193940,1.00,"92,646.02","92,646.02"
KIT CLUTCH NIS SENTRA 1.6,2.00,"102,966.37","51,483.18"
KIT CLUTCH NIS SENTRA 1.8,1.00,"68,734.51","68,734.51"
KIT CLUTCH NIS TIIDA / MARCH 1.6cc HR16,14.00,"1,492,320.85","106,594.35"
KIT CLUTCH NIS VANETTE 1.2cc A12,1.00,"48,672.57","48,672.57"
KIT CLUTCH NIS XTRAIL 2.2cc,1.00,"130,973.45","130,973.45"
KIT CLUTCH NIS XTRAIL 2.5cc,2.00,"247,787.62","123,893.81"
KIT CLUTCH NIS XTRAIL 2.5cc QR25 T30,2.00,"237,571.68","118,785.84"
KIT CLUTCH NISSAN NKKM292747,1.00,"55,132.74","55,132.74"
KIT CLUTCH NISSAN TIDA 1.6cc,4.00,"420,106.19","105,026.55"
KIT CLUTCH PARCIAL / MITSUBISHI MIRAGE 2018 MKK1611,4.00,"215,207.09","53,801.77"
KIT CLUTCH SKDI400420,1.00,"69,380.53","69,380.53"
KIT CLUTCH SSANG KORANDO 2.0cc G20DF,2.00,"359,695.58","179,847.79"
KIT CLUTCH SSANGYONG REXTON 2.7CC 182474,1.00,"201,830.09","201,830.09"
KIT CLUTCH STAREX H1 MOTOR 4DBB 1999,1.00,"102,212.39","102,212.39"
KIT CLUTCH SUB. FORESTER 2.5cc EJ25,2.00,"202,654.87","101,327.44"
KIT CLUTCH SUZ AERIO 1.6cc,2.00,"133,893.81","66,946.90"
KIT CLUTCH SUZ ALTO 1.0cc K10B,2.00,"145,104.42","72,552.21"
KIT CLUTCH SUZ ALTO 800CC SUZ EXPRESO,8.00,"370,123.89","52,874.84"
KIT CLUTCH SUZ JIMMY,2.00,"124,247.78","62,123.89"
KIT CLUTCH SUZ S CROSS 1.6cc M16A,3.00,"257,115.05","85,705.02"
KIT CLUTCH SUZ VITARA 2.0CC,2.00,"138,991.15","69,495.58"
KIT CLUTCH SUZ VITARA PLUS 1.6cc,1.00,"76,938.05","76,938.05"
KIT CLUTCH SUZUKI CELERIO 1.0 K10B K14B,9.00,"603,168.14","67,018.68"
KIT CLUTCH SUZUKI CIAZ ERTIGA K14,4.00,"315,695.58","78,923.90"
KIT CLUTCH SUZUKI IGNIS M13,9.00,"531,737.17","59,081.91"
KIT CLUTCH SUZUKI SWIFT DZIRE 1.2 K12,16.00,"1,093,081.53","68,317.60"
KIT CLUTCH TIVOLI,4.00,"419,911.51","104,977.88"
KIT CLUTCH TOY AGYA 1.0cc 1KRA,3.00,"210,796.47","70,265.49"
KIT CLUTCH TOY COROLLA,5.00,"343,911.51","68,782.30"
KIT CLUTCH TOY COROLLA MOTOR 3E 1.6cc,1.00,"58,761.06","58,761.06"
KIT CLUTCH TOY HIACE 3.0cc 5L,2.00,"172,803.54","86,401.77"
KIT CLUTCH TOY HILUX 2.4CC 2L,1.00,"73,274.34","73,274.34"
KIT CLUTCH TOY HILUX 2.5cc 2KD,7.00,"682,580.53","97,511.50"
KIT CLUTCH TOY RAV4 2.0cc 1AZ (Same as 510-1063) (Igual a 510-1063),1.00,"84,955.75","84,955.75"
KIT CLUTCH TOY TERCEL 5E 1.5CC,1.00,"56,725.66","56,725.66"
KIT CLUTCH TOYOTA COROLLA 1.8CC 2ZR,1.00,"70,265.49","70,265.49"
KIT CLUTCH TOYOTA HILUX 2.8CC 3L,1.00,"80,885.00","80,885.00"
KIT CLUTCH TOYOTA RUSH 1.5 06- DH TERIOS TY AVANZA 2NR GRAN MAX(3),1.00,"75,752.21","75,752.21"
KIT CLUTCH TOYOTA YARIS 1.3 2NZ,1.00,"50,966.37","50,966.37"
KIT CLUTCH TUCSON 2.0 G4ND,1.00,"79,054.87","79,054.87"
KIT CLUTCH TUCSON 2016 2.0cc,2.00,"198,584.08","99,292.04"
KIT CLUTCH TY RAV4 2.0cc 203193 / 653193 / 656393,2.00,"146,123.89","73,061.94"
KIT CLUTCH VITARA J20,1.00,"99,646.02","99,646.02"
KIT DE CLUTCH MAZDA 2 2008 SERIE MOTOR 2Y 1.5 cc PE02-16-460A,2.00,"110,265.49","55,132.74"
KIT DE CLUTCH MITSUBISHI MONTERO 6G72,1.00,"86,725.66","86,725.66"
KIT DE CLUTCH TOYOYA TACOMA 2RZ 2005,1.00,"85,415.93","85,415.93"
KIT DE DISTRIBUCION 1ZZFE/ 2ZZFE/ 3ZZFE/ 4ZZFE/ TOYOTA COROLLA TENSIONER 28.40M AMETER,3.00,"100,884.96","33,628.32"
KIT DE DISTRIBUCION DE CADENA HY/KIA D4CB 2.5 (CON PINON DE ARBOL),1.00,"169,345.13","169,345.13"
KIT DE DISTRIBUCION MITSUBHISHI MONTERO /MONTERO SPORT 4M40,2.00,"128,628.32","128,628.32"
KIT DE DISTRIBUCION NISSAN 1 TONNER (FRONTIER)/ 2400/ HIRIDER/ SANI Z24 DE 1 CADENA .,2.00,"37,876.11","18,938.06"
KIT DE DISTRIBUCION NISSAN 1 TONNER (FRONTIER)/ HIRIDER KA24E/ KA20 .,2.00,"38,230.08","19,115.04"
KIT DE DISTRIBUCION NISSAN ONE TONNER KA24DE (FRONTIER),2.00,"89,004.43","44,502.22"
KIT DE DISTRIBUCION TOYOTA CAMRY 240XLI 2AZFE/ 1AZFE RAV4/ MOTOR AVENSIS,5.00,"204,495.57","40,899.11"
KIT DE DISTRIBUCION TOYOTA YARIS 16V 1NZFE/ 2NZFE COROLLA VVTI .,1.00,"34,194.69","34,194.69"
KIT DE RANAS DE SEGURIDAD 12X1.5MM TOYOTA/ MAZDA/ ISUZU,14.00,"24,438.94","4,073.16"
KIT DESCARBONADO E/DES HOND J35A 99 V6 METALICO,1.00,"125,685.84","125,685.84"
KIT DIST. HY. ACCENT1.5 SOHC/VERNA/GETZ (110D-7/8),1.00,"26,902.65","26,902.65"
KIT DISTRIBUCION CADENA HY/KIA ACCENT/RIO 1.4/1.6 11/20 ELANTRA 1.6 06/18 (MOTOR G4FD VERSION USA),1.00,"88,053.10","88,053.10"
KIT DISTRIBUCION GATES TCK036 TOYOTA COROLLA 88-92 4AFE,1.00,"27,168.14","27,168.14"
"KIT DISTRIBUCION GEELY GX3. 16/23, CARRO CHINO",2.00,"77,116.99","38,558.49"
KIT DISTRIBUCION KIA SORENTO D4CB,1.00,"148,584.07","148,584.07"
KIT DISTRIBUCION NISSAN XTRAIL 01/06 QR25 76584-2,2.00,"144,764.60","72,382.30"
KIT DISTRIBUCION SEPHIA 1.8/SPECTRA 1.8 DOHC 00-- (154YU22),1.00,"39,026.55","39,026.55"
"KIT DISTRIBUCION TOY. YARIS, ECHO. 00/05, YARIS. 07/12, 1NZ-FE, 6PZS, TY-9, 76522, DS070054",1.00,"40,707.96","40,707.96"
KIT DISTRIBUCION TOYOTA 2RZ-FE,1.00,"46,637.17","46,637.17"
KIT EMP ENFRIADOR ACEITE CH SONIC/TRAX/CRUZE,1.00,"14,159.29","14,159.29"
KIT PARCIAL CHE SPARK 1.4CC,1.00,"55,389.38","55,389.38"
KIT PARCIAL JMC N720 2.8CC JX493,1.00,"163,716.81","163,716.81"
KIT REP B P FRENO MB MONTERO RAIDE 7/8,1.00,"5,840.71","5,840.71"
KIT ROL BOCINA DELANTERO AUDI/ VW/  MAZDA 323 ETUDE/ FAMILIA 40/ 74.3/ PREMACY 2.0 2001-2005,5.00,"43,628.31","10,907.08"
KIT ROL BOCINA DELANTERO CON ABS HONDA JAZZ/ FIT 2001- REAR BEARING CRV 38X73X40,8.00,"71,872.56","14,374.51"
KIT ROL BOCINA DELANTERO CON ABS TOYOTA YARIS 1.0 1.3  40 /75 /38 2006  VITZ 2007- BELTA 2005,7.00,"72,637.17","14,527.43"
KIT ROL BOCINA DELANTERO HONDA BALLADE 150 160 180/ CRV 1992-2000/ CIVI 150 160 1996-1999/ ODYSSEY2.2,3.00,"26,548.68","8,849.56"
KIT ROL BOCINA DELANTERO MAZDA 323/ STING/ RUSTLER BANTAM/ LASER/ METEO KIA PRIDE/ RIO/ DEMIO,5.00,"29,292.03","7,323.01"
KIT ROL BOCINA DELANTERO MAZDA/ COURIER B SERIES/ RANGER/ BONGO 20x52x16,2.00,"11,327.43","11,327.43"
KIT ROL BOCINA DELANTERO NISSAN 4X4 ALL QD30/ ELEGRAND IMPORTS .,1.00,"11,504.42","11,504.42"
KIT ROL BOCINA DELANTERO NISSAN ALMERA 1.6 2001-2006 40x74x36,3.00,"16,991.15","8,495.58"
KIT ROL BOCINA DELANTERO NISSAN E20/ 720/ 1TONNER/ SANI/ 620/ HARDBODY (D21),2.00,"9,203.54","4,601.77"
KIT ROL BOCINA DELANTERO NISSAN MAXIMA 2.0 1998-2002 41.7x76x38,2.00,"16,991.16","8,495.58"
KIT ROL BOCINA DELANTERO NISSAN NP200 2008 / DATSUN GO/ OPEL CORSA 1.4/ 1.6 2008 / MARCH 2003 / NOTE 1.5,1.00,"10,000.00","10,000.00"
KIT ROL BOCINA DELANTERO NISSAN X-TRAIL XTRAIL 2002-2007 SERENA SR20 42x75x43,2.00,"21,238.94","10,619.47"
KIT ROL BOCINA DELANTERO OPEL/ FORD/DEMIO MAZDA  ID:37 OD:72 WIDTH:37 TATA INDICA/CHEV CRUZE2010-,1.00,"3,982.30","3,982.30"
KIT ROL BOCINA DELANTERO SUZUKI VITARA 15-SX4 SWIFT 06- C/ABS SCROSS 14-,8.00,"125,695.57","17,956.51"
KIT ROL BOCINA DELANTERO TOYOTA CAMRY 2.0 2.2  2.4 3.0 RAV4 1992-2001 HARRIER/ NADIA IPSUM 43x82x46,2.00,"12,946.90","12,946.90"
