Item Name,Count,Amount,Invoice Overdue Count,Invoice Overdue Amount
SR-S180 ROT.CRE. LH-RH TIPO: ORDI / SUZ-VITARA-BICOLOR 4X2 14-22/M.18X14X332,1,"CRC 24,120.00",0.00,0.00
SR-S280 ROT.CRE. LH-RH TIPO: ORDI / SUZ-CELERIO 10-21 /M.14X12X290,5,"CRC 258,228.00",0.00,0.00
SR-T330 ROT.CRE. LH-RH TIPO: ORDI /TOY-TACOMA 4X4 04-19 /M.14X16X280,1,"CRC 21,450.00",0.00,0.00
SR-T330 ROTULA CREMALLERA LH-RH TIPO: ORDI /TOYOTA-TACOMA 4X4 04-19 /M.14X16X280,1,"CRC 33,199.40",0.00,0.00
SR-T400 RACK END PRADO 09- 45503-60040 24x16,1,"CRC 41,584.00",0.00,0.00
SRK-8140 RACK END ELANTRA,1,"CRC 34,553.00",0.00,0.00
SRK-8620 RACK END SANTA FE 12- - 57724-2W000-1,1,"CRC 59,000.00",0.00,0.00
STEP LADDER 4FT X 10,2,"CRC 113,989.60",0.00,0.00
STOP LH NISSAN FRONTIER/ NP300 4X2 260MM 1999-,5,"CRC 89,908.00",0.00,0.00
STOP LR RH N300 2018,1,"CRC 198,000.00",0.00,0.00
STOP RH NISSAN FRONTIER/ NP300 4X2 260MM 1999-,7,"CRC 177,978.00",0.00,0.00
STOP RR RH N300 2018,1,"CRC 198,000.00",0.00,0.00
STP 13147WB / E30278400 LIMPIADOR TUFF STUFF EN AEROSOL 623G  Garantía 113,7,"CRC 76,830.00",0.00,0.00
STP 17182C / E302786200 TUFF STUFF ESPUMA LIMPIADORA QUITA MANCHAS CON CEPILLO INTEGRADO 180Z,1,"CRC 8,800.00",0.00,0.00
SUZUKI 2PIN LS247,1,"CRC 126,836.00",0.00,0.00
SUZUKI SUENA AFUERA,1,"CRC 13,000.00",0.00,0.00
SUZUKI SWIFT IV 1.4 HATCHBACK,1,"CRC 49,128.00",0.00,0.00
SWITCH 2P OVALADO 12V-24V 30A/15A,1,"CRC 6,800.00",0.00,0.00
SWITCH BOTON  ROJO BLICK,1,"CRC 24,660.00",0.00,0.00
SWITCH CAJA LUZ RETRO HT ACC 1.6 06-10/RIO/ELA 2.0 07-11,1,"CRC 10,300.00",0.00,0.00
SWITCH CAJA LUZ RETRO. TUC 2.0/Ix35/SPO 04-09/VER 99-05 (S-568),3,"CRC 74,100.00",0.00,0.00
SWITCH CAJA LUZ RETROCESO CH. SPA 0.8 T/M/AVEO/SPARK GO(95224024),1,"CRC 19,000.00",0.00,0.00
SWITCH DE FRENO AVEO/OPTRA/SPARK 2PATAS,1,"CRC 12,000.00",0.00,0.00
"SWITCH DE PRESION DE ACEITE TOYOTA HILUX 2,7/ LAND CRUISER/ CAMRY/ COROLLA",3,"CRC 28,300.00",0.00,0.00
SWITCH DE PRESION DE ACEITE TOYOTA/ DAEWOO/ FORD/ MAZDA/ MITSUBISHI/ SUZUKI 1,3,"CRC 18,800.00",0.00,0.00
SWITCH DE TEMPERATURA 2 PINES TOYOTA HILUX 2.7/ LAND CRUISER/ CAMRY/COROLLA,5,"CRC 33,800.00",0.00,0.00
SWITCH DE TEMPERATURA FORD KIA MAZDA 3/8 GASOLINA,1,"CRC 84,150.00",0.00,0.00
"SWITCH DE TEMPERATURA NISSAN M12,1,25",2,"CRC 6,700.00",0.00,0.00
"SWITCH DE TEMPERATURA TOYOTA ADE352 M16X1,5",3,"CRC 14,180.00",0.00,0.00
"SWITCH DE TEMPERATURA TOYOTA COROLLA 4AGE/ 4AFE/ 7AFE 92-87C M16X1,5",4,"CRC 50,855.00",0.00,0.00
SWITCH DE TEMPERATURA TOYOTA VITZ/ YARIS/ STARLET/ TERCEL/ CORSA/ PASSO,4,"CRC 56,460.00",0.00,0.00
SWITCH FRENO ACCENT BLUE/I10/I20/I30/CAREN,1,"CRC 11,985.00",0.00,0.00
SWITCH P/LUZ DE FRENO FORD/ KIA/ MAZDA/ MITSUBISHI/ TOYOTA/  M10X1.25 .,1,"CRC 3,000.00",0.00,0.00
SWITCH PEDAL FRENO CH. SPARK LITE 0.8-1.0/ GO 1.0 13-/OPTRA 1.6 (964409295368628),1,"CRC 10,700.00",0.00,0.00
SWITCH PEDAL FRENO HY ACCENT BLUE 1.6,1,"CRC 9,200.00",0.00,0.00
SWITCH PEDAL FRENO HY I10 10-/K2700/K3000 06-13,1,"CRC 8,372.00",0.00,0.00
SWITCH PEDAL FRENO HYUNDAI TUCSON IX35/SPO 10-13-/ELANTRA 11-13/BLUE/SONATA SANTA FE TERRA (93810-3S000),3,"CRC 25,200.00",0.00,0.00
SWITCH PEDAL FRENO PREGIO/SHUMA/RIO,1,"CRC 8,650.00",0.00,0.00
SWITCH PEDAL LUZ FRENO HY. TERRA 01-06/SON YF 10-/TUC 04- (4P)(93810-38110),1,"CRC 10,150.00",0.00,0.00
SWITCH TEMP MONT ECLI MIR 4G13/15/93 4A91,1,"CRC 25,500.00",0.00,0.00
Sensor de oxígeno Toyota corolla 1zz/2zz 4 líneas,5,"CRC 658,184.00",0.00,0.00
Sensor de posicion cigueñal ckp nissan sentra 1.8,2,"CRC 119,600.15",0.00,0.00
Sensor de velocidad Swift Dzire 2016,1,"CRC 27,500.00",0.00,0.00
Sensor oxígeno de Tacoma Banco 1,1,"CRC 106,800.00",0.00,0.00
Set Cables de Bujia 2002 Honda CR-V LX 4X4 2400 cc,2,"CRC 194,372.00",0.00,0.00
Set Cables de Bujia Hyundai Accent 1999-2004 G4EK,15,"CRC 632,700.00",0.00,0.00
Set Cables de Bujia Hyundai I-10 GL Manual G4LA,10,"CRC 447,050.00",0.00,0.00
Set Cables de Bujia Hyundai Tucson G4GC,5,"CRC 87,248.00",0.00,0.00
Set Cables de Bujia Kia Picanto 1000 cc,6,"CRC 214,300.00",0.00,0.00
Set Cables de Bujia Toyota Corolla 4E,1,"CRC 17,800.00",0.00,0.00
Sop Caja Nissan 720 D21 Pathfinder 4x4,1,"CRC 84,100.00",0.00,0.00
Sop Mot LH Nissan Versa March 12-18 Kicks 16-23 HR16,1,"CRC 24,300.00",0.00,0.00
Sop Mot RH Nissan 720 D21 Pathfinder 4x4,1,"CRC 84,100.00",0.00,0.00
Sop-Barra-Hyundai-Starex-Grace-92-07-M-30MM,1,"CRC 16,100.00",0.00,0.00
Sop-Barra-Mit-L200-Sportero-06-17 M- 30MM,1,"CRC 39,600.00",0.00,0.00
Sop-Barra-Toyota-Hilux-4X4-91-04 M-30MM,1,"CRC 15,000.00",0.00,0.00
Sop-Caja-RH-Toyota-Pick-Up-HJ45,1,"CRC 26,502.00",0.00,0.00
Sop-Comp-Del-Hyundai-Accent-11-15-Completo-Con-Rol,3,"CRC 73,799.00",0.00,0.00
Sop-Comp-Del-LH-Nissan-Sentra-B17-12-18,2,"CRC 186,280.00",0.00,0.00
Sop-Comp-Del-Mit-Lancer-Mirage-Colt- 15MM,2,"CRC 253,200.00",0.00,0.00
Sop-Comp-Del-Nissan-XTrail-T30-01-07,1,"CRC 63,300.00",0.00,0.00
Sop-Comp-Del-RH-Nissan-Sentra-B17-12-18,3,"CRC 200,950.00",0.00,0.00
Sop-Comp-Del-Toyota-Corolla-Altis-Coraxi-02-18-15MM,1,"CRC 11,300.00",0.00,0.00
Sop-Comp-Del-Toyota-Prado-96-02,4,"CRC 923,404.00",0.00,0.00
Sop-Comp-Del-Toyota-Rav4-06-18-Con- Guia,4,"CRC 124,100.00",0.00,0.00
Sop-Comp-Tras-Nissan-Sentra-B13,2,"CRC 122,400.00",0.00,0.00
Sop-Dif-Tras-Honda-CRV-96-01,1,"CRC 10,700.00",0.00,0.00
Sop-Mot-Del-Hyundai-Elantra-91-95-G4AJ,1,"CRC 20,000.00",0.00,0.00
Sop-Mot-Del-Mazda-323-Protege-99-03-ZL,1,"CRC 69,600.00",0.00,0.00
Sop-Mot-Del-Nissan-XTrail-T30-QR25-01- 07-01-12-YD22,1,"CRC 53,800.00",0.00,0.00
Sop-Mot-Del-Toyota-Corolla-Altezza-08-12- 2ZFRE,4,"CRC 121,600.00",0.00,0.00
Sop-Mot-Del-Toyota-Rav4-01-05-1AZ,2,"CRC 119,576.00",0.00,0.00
Sop-Mot-LH-Honda-CRV-02-06-ATM-K24,1,"CRC 69,100.00",0.00,0.00
Sop-Mot-LH-Honda-Civic-06-11-ATM-MT- CRV-07-11-R18,2,"CRC 63,950.00",0.00,0.00
Sop-Mot-LH-Nissan-Tiida-06-19-Versa-06- 11-HR16-HR18,2,"CRC 88,210.27",0.00,0.00
Sop-Mot-LH-RH-Nissan-D21-Frontier-Rh- KA24-Z24,2,"CRC 53,800.00",0.00,0.00
Sop-Mot-LH-Suzuki-Ignis-00-08,1,"CRC 42,000.00",0.00,0.00
Sop-Mot-LH-Toyota-Corolla-Altis-02-07- ATM-MT-1ZZ-MATRIX-AVENSIS,1,"CRC 16,000.00",0.00,0.00
Sop-Mot-LH-Toyota-Rav4-01-05-ATM-1AZ,1,"CRC 43,000.00",0.00,0.00
Sop-Mot-LH-Toyota-Rav4-06-13-ATM-1AZ- 2AZ,4,"CRC 190,072.00",0.00,0.00
Sop-Mot-LH-Toyota-Rav4-94-00-ATM-3SFE,2,"CRC 94,900.00",0.00,0.00
Sop-Mot-LH-Toyota-Yaris-06-16-ATM-1NZ,1,"CRC 50,900.00",0.00,0.00
Sop-Mot-Lh-Toyota-Yaris-14-23-Etios-17-20 -MT-2NR,1,"CRC 81,800.00",0.00,0.00
Sop-Mot-RH-Chev-Aveo-04-15,2,"CRC 317,100.00",0.00,0.00
Sop-Mot-RH-Hyundai-I10-07-13,1,"CRC 27,500.00",0.00,0.00
Sop-Mot-RH-Inf-Nissan-Versa-March-12-18- Hidraulico M--HR16,1,"CRC 64,200.00",0.00,0.00
Sop-Mot-RH-Mazda-323-Protege-99-03-MT-ATM-ZL,1,"CRC 69,600.00",0.00,0.00
Sop-Mot-RH-Sup-Honda-Civic-97-00-CRV- 96-01-MT-ATM-Caja,2,"CRC 186,192.00",0.00,0.00
Sop-Mot-RH-Sup-Nissan-Sentra-B17-12-18- MRA8DE,2,"CRC 134,830.00",0.00,0.00
Sop-Mot-RH-Toyota-Corolla-97-01-1ZZ,3,"CRC 110,384.00",0.00,0.00
Sop-Mot-RH-Toyota-Corolla-Altis-07-14- ATM-MT-2ZRFE,2,"CRC 103,900.00",0.00,0.00
Sop-Mot-RH-Toyota-Yaris-06-16-1NZ-MT-(Hidraulico),1,"CRC 27,300.00",0.00,0.00
Sop-Mot-RH-Toyota-Yaris-06-23-1NZ-ATM-  (Hidraulico)  1230528151,1,"CRC 70,700.00",0.00,0.00
Sop-Mot-Rh-Toyota-Yaris-Echo-00-05-2N,1,"CRC 21,400.00",0.00,0.00
Sop-Mot-Tras-Honda-CRV-02-06-MT-ATM- K24,1,"CRC 69,100.00",0.00,0.00
Sop-Mot-Tras-Honda-Civic-92-00-CRV-97- 01-D16,3,"CRC 248,999.95",1.00,"19,499.95"
Sop-Mot-Tras-Hyundai-I10-07-13-MT,1,"CRC 27,500.00",0.00,0.00
Sop-Mot-Tras-Hyundai-Santa-Fe-01-06,1,"CRC 29,000.00",0.00,0.00
Sop-Mot-Tras-Mazda-3-03-09-ZL,1,"CRC 11,500.00",0.00,0.00
Sop-Mot-Tras-Nissan-Sentra-B17-12-18- MRA8DE,1,"CRC 184,900.00",0.00,0.00
Sop-Mot-Tras-Suzuki-Ignis-00-08-MT,2,"CRC 63,200.00",0.00,0.00
Sop-Mot-Tras-Toyota-Corolla-Altis-Alteza- 02-18-1ZZ-3ZZ-2ZR-Avensis-Matrix,4,"CRC 197,640.00",0.00,0.00
Sop-Mot-Tras-Toyota-Yaris-06-23-ATM- 1NZFE,1,"CRC 17,000.00",0.00,0.00
Sop-Mot-Tras-Toyota-Yaris-06-23-ATM-1NZFE,1,"CRC 50,900.00",0.00,0.00
Sop-Transfer-Mit-Montero-V6-L200-Sportero,1,"CRC 10,000.00",0.00,0.00
Soporte Motor Delantero Hyundai Accent 1999-2004 G4EK,2,"CRC 134,900.00",0.00,0.00
Soporte Motor Delantero Hyundai Accent Blue 2010-2017,11,"CRC 388,262.63",0.00,0.00
Soporte Motor Delantero Hyundai Tucson G4GC,1,"CRC 54,000.00",0.00,0.00
Soporte Motor LH Hyundai Tucson G4GC,1,"CRC 54,000.00",0.00,0.00
Soporte Motor LH M/T Suzuki Ertiga 2019,1,"CRC 22,000.00",0.00,0.00
Soporte Motor RH Hyundai Tucson 2010-2015 G4KD,2,"CRC 77,300.00",0.00,0.00
Soporte Motor RH Hyundai Tucson G4GC,1,"CRC 54,000.00",0.00,0.00
Soporte Motor RH M/T Suzuki Swift 2019,1,"CRC 35,000.00",0.00,0.00
Soporte Motor RH Suzuki Swift 2014-2017 K12/K14,2,"CRC 208,000.00",0.00,0.00
Soporte Motor Transmision M/T Suzuki Ciaz K14 2016-2018,1,"CRC 22,000.00",0.00,0.00
Soporte Motor Trasero Hyundai Accent Blue 2010-2017,2,"CRC 79,900.00",0.00,0.00
Soporte Motor Trasero Hyundai Tucson G4GC,1,"CRC 54,000.00",0.00,0.00
Soporte de Motor Delantero Kia Picanto / i20.,2,"CRC 27,800.00",0.00,0.00
Soporte de Motor Delantero Kia Picanto 1000 cc,4,"CRC 87,200.00",0.00,0.00
Soporte de Motor Delantero Nissan Sentra 96 1.6,4,"CRC 159,430.00",0.00,0.00
Soporte de Motor Delantero Nissan Sentra B13,4,"CRC 32,000.00",0.00,0.00
Soporte de Motor LH 2002 Honda CR-V LX 4X4 2400 cc,2,"CRC 173,300.00",0.00,0.00
Soporte de Motor LH CIVIC 92-99,3,"CRC 58,499.94",1.00,"19,499.95"
Soporte de Motor LH Nissan Sentra 96 1.6,3,"CRC 71,300.00",0.00,0.00
Soporte de Motor LH Nissan Sentra B13,3,"CRC 53,210.00",0.00,0.00
Soporte de Motor RH 2002 Honda CR-V LX 4X4 2400 cc,1,"CRC 167,700.00",0.00,0.00
Soporte de Motor RH CIVIC 92-95,2,"CRC 76,355.95",1.00,"19,499.95"
Soporte de Motor RH Nissan Sentra 96 1.6,2,"CRC 135,080.00",0.00,0.00
Soporte de Motor Trasero Hyundai Accent 1999-2004 G4EK,5,"CRC 155,700.00",0.00,0.00
Soporte de Motor Trasero Hyundai Tucson 2010-2015 G4KD,8,"CRC 359,610.00",0.00,0.00
Soporte de Motor Trasero Nissan Sentra B13,7,"CRC 240,624.01",0.00,0.00
Soporte de Transmision 1998 Honda CRV EX 4X4 2000 cc,1,"CRC 38,300.00",0.00,0.00
Soporte de Transmision Hyundai Accent 1999-2004 G4EK,1,"CRC 117,800.00",0.00,0.00
Soporte de Transmision Kia Picanto 1000 cc,2,"CRC 116,132.00",0.00,0.00
Soporte de motor RH Kia Shepia/Carens/Cerato 1.8cc 02-06,1,"CRC 27,300.00",0.00,0.00
Soporte motor RH-Toyota-Yaris-06-16-1NZ-MT-(Hidraulico),1,"CRC 35,300.49",0.00,0.00
T.P/FAJA 13505-74011 2/3/4/5S CAMRY/RAV4 - 57TB,1,"CRC 50,900.00",0.00,0.00
TACO ACCENT BLUE HI 08-17 49LARGOX13MM FRESADO 12MM *1.5,3,"CRC 37,400.00",0.00,0.00
TACO ACCENT BLUE/SUZ CELERIO HI 08-17 49LARGOX13MM FRESADO 12MM *1.5,14,"CRC 189,927.97",0.00,0.00
TACO HIUNDAI 1.5 47MMX35MM 14M,8,"CRC 108,416.01",0.00,0.00
TACO HONDA 12MMX1.5.12.3M FRESADO 48.5X27.,11,"CRC 333,877.85",0.00,0.00
TACO HYUNDAI GRACE IZQUIERDO.,2,"CRC 80,720.00",0.00,0.00
TACO NIS 12MMX1.25 43.5X25MM 12.5 FRESADO.,5,"CRC 126,764.00",0.00,0.00
TACO NISSAN  12.5 FRESADO 45X28.CHANFLEADO.,6,"CRC 61,664.09",0.00,0.00
TACO NISSAN B-13 14M FRESADO 47X26.,6,"CRC 31,100.00",0.00,0.00
TACO RUEDA HYUNDAY H1 14.5MMX47,1,"CRC 17,600.00",0.00,0.00
TACO TOY MONTERO 12MMX1.5 49.5M 14M FRESADO,9,"CRC 157,205.76",0.00,0.00
TACO TOY/HIUN 1.5 MM 14M FRESADO 45.3X30.5M.,12,"CRC 150,156.00",0.00,0.00
TAMBOR CHEVROLET AVEO 05-SPARK GT 10-,2,"CRC 114,800.01",0.00,0.00
TAMBOR DE FRENO SONIC/TRAX/AVEO 2011 ARRIBA,1,"CRC 85,192.00",0.00,0.00
TAMBOR DE FRENO TOYOTA LAND CRUISER 2001 HZJ 2001 - 2010,1,"CRC 202,400.00",0.00,0.00
TAMBOR DE FRENO TRASERO HYUNDAI 2006-2010,3,"CRC 105,800.00",0.00,0.00
TAMBOR F HD CIVIC 06-,1,"CRC 36,400.00",0.00,0.00
TAMBOR F HY ACCENT 00- S749 TRAS,1,"CRC 100,500.00",0.00,0.00
TAMBOR F HY ACCENT 06-11 GRAND i1011- KIA RIO 05- PICANTO,4,"CRC 295,475.00",0.00,0.00
TAMBOR F HY ACCENT BLUE 11-18 DOHC GD1 I20 14-,1,"CRC 41,750.00",0.00,0.00
TAMBOR F HY H100 93-04 TUCSON,1,"CRC 59,800.00",0.00,0.00
TAMBOR F HY H100 GALLOPER 97 PORTER TERRACAN 6TACOS,1,"CRC 28,650.00",0.00,0.00
TAMBOR F KIA K2500 K2700 BONGO 99,1,"CRC 101,900.00",0.00,0.00
TAMBOR F KIA PICANTO 04-10 MORNING,1,"CRC 29,200.00",0.00,0.00
TAMBOR F KIA SPORTAGE 98-02,4,"CRC 206,996.00",0.00,0.00
TAMBOR F MB LANCER MIRAGE 00- COLT 04- CHERY A1 QQ6 06-,2,"CRC 126,000.00",0.00,0.00
TAMBOR F MB MIRAGE 11-22 DODGE ATITTUDE 15-,3,"CRC 130,800.00",0.00,0.00
TAMBOR F MB MONTERO 86-96 PICK UP 87 RAIDER,1,"CRC 62,400.00",0.00,0.00
TAMBOR F MZ 323 89-04,4,"CRC 301,375.01",0.00,0.00
TAMBOR F NS FRONTIER 4WD 98-04 D22 PATHF USA 90,1,"CRC 78,752.00",0.00,0.00
TAMBOR F NS NP300 16- FRONTIER 16- NAVARA,1,"CRC 99,268.00",0.00,0.00
TAMBOR F NS PATHINDER 02-03 6C 4.0 INFINITY QX4 99- TRAS,1,"CRC 75,800.00",0.00,0.00
TAMBOR F NS SENTRA B13 B14 200SX ALMERA 95-,1,"CRC 40,500.00",0.00,0.00
TAMBOR F SZ AERIO STEEM 00-06,1,"CRC 38,200.00",0.00,0.00
TAMBOR F SZ SIDEKICK GRAND VITARA XL7 01-06,1,"CRC 71,700.00",0.00,0.00
TAMBOR F SZ SWIFT 12 -1.2 K12,2,"CRC 123,908.00",0.00,0.00
TAMBOR F SZ SWIFT 12-1.4 CIAZ AVB414,3,"CRC 164,700.00",0.00,0.00
TAMBOR F SZ SWIFT GEO METRO 91- C/BOC,2,"CRC 121,300.00",0.00,0.00
TAMBOR F TY COROLLA 88-92 EE90,2,"CRC 119,000.00",0.00,0.00
TAMBOR F TY HILUX 4X2 89-94 TACOMA 95-04 RWD USA,2,"CRC 230,200.00",0.00,0.00
TAMBOR F TY LAND C BJ90-TRAS BD35043,1,"CRC 168,200.00",0.00,0.00
TAMBOR F TY TACOMA 06-19 4.0,1,"CRC 87,000.00",0.00,0.00
TAMBOR F. MITSUBISHI LANCER 02 S6729 243X203X60,1,"CRC 67,160.00",0.00,0.00
TAMBOR FRENO CHEVROLET SPARK MATISUZU 05-11 0.8 1.0 DW,1,"CRC 51,800.00",0.00,0.00
TAMBOR FRENO DAIHATSU TERIOS 01-09 BEGO RUSH 06-,4,"CRC 202,000.00",0.00,0.00
TAMBOR FRENO HONDA CIVIC 01-05 FRENOIT 10- TRAS,2,"CRC 126,800.00",0.00,0.00
TAMBOR FRENO HONDA CIVIC 89-95  4P,4,"CRC 284,450.00",0.00,0.00
TAMBOR FRENO HONDA CIVIC 93-04 ACCORD 88-92 ACURA 88-00,2,"CRC 110,000.00",0.00,0.00
TAMBOR FRENO HYUNDAI ACCENT 00- S749 TRAS,2,"CRC 68,452.00",0.00,0.00
TAMBOR FRENO HYUNDAI ELANTRA TIBURON 96-02 TRAS,3,"CRC 135,800.01",0.00,0.00
TAMBOR FRENO HYUNDAI PORTER H100 PINA 06-- S043,1,"CRC 58,420.01",0.00,0.00
TAMBOR FRENO ISUZU DMAX 02-12 2WD,2,"CRC 199,800.00",0.00,0.00
TAMBOR FRENO ISUZU KB 02- AMIGO RODEO ISUZU DMAX -14 CH COLORADO,1,"CRC 111,800.00",0.00,0.00
TAMBOR FRENO KIA PICANTO 18-22 ARO 14,2,"CRC 321,670.07",0.00,0.00
TAMBOR FRENO MB LANCER 00-LANCER VIII 11- COLT 02-,2,"CRC 80,600.00",0.00,0.00
TAMBOR FRENO MITSUBISHI L200 MONTERO SPORT -05,4,"CRC 538,221.01",0.00,0.00
TAMBOR FRENO MITSUBISHI L200 SPORTERO 06- MONTERO SPORT 09-,8,"CRC 909,578.00",0.00,0.00
TAMBOR FRENO NISSAN D21 4X2 85-01 PATHFRENOIN-98 FRENORONTIER 98-04 TERRANO,1,"CRC 73,800.00",0.00,0.00
TAMBOR FRENO NISSAN SENTRA B13 B14 200SX ALMERA 95-,5,"CRC 321,550.00",0.00,0.00
TAMBOR FRENO NISSAN SENTRA B15 00-05 ALTIMA 00- MAXIMA 03-ALMERA,3,"CRC 118,650.00",0.00,0.00
TAMBOR FRENO NISSAN SENTRA B17 13-19 1.6 1.8,2,"CRC 95,600.00",0.00,0.00
TAMBOR FRENO NISSAN TIIDA 06- SENTRA 06-,3,"CRC 169,750.00",0.00,0.00
TAMBOR FRENO NISSAN TIIDA HATCHBACK 05-15 VERSA,7,"CRC 468,792.00",0.00,0.00
TAMBOR FRENO SUZUKI GRAND VITARA 02-05 TRACKER  HUECO GDE XL7 05-,2,"CRC 166,900.00",0.00,0.00
TAMBOR FRENO SUZUKI SX4 06- SX4 CROSS ERTIGA 18-,1,"CRC 44,800.00",0.00,0.00
TAMBOR FRENO TOYOTA COROLLA 07-14 YARIS 10-,2,"CRC 141,320.00",0.00,0.00
TAMBOR FRENO TOYOTA COROLLA 88-92 EE90,4,"CRC 200,440.00",0.00,0.00
TAMBOR FRENO TOYOTA COROLLA AE100 92-01,4,"CRC 223,650.00",0.00,0.00
TAMBOR FRENO TOYOTA COROLLA CORAXI 05-11 YARIS 11- BYD FRENO3,1,"CRC 79,500.00",0.00,0.00
TAMBOR FRENO TOYOTA HIACE 06-13,1,"CRC 73,107.00",0.00,0.00
TAMBOR FRENO TOYOTA HILUX -95 4W RUNNER -01 TACOMA LAND C T100 TUNDR,4,"CRC 326,716.01",0.00,0.00
TAMBOR FRENO TOYOTA HILUX VIGO D-D40 01- 2KD KUN16/26 05 FRENOORTUNER,1,"CRC 198,300.00",0.00,0.00
TAMBOR FRENO TOYOTA LAND CRUISER HZJ75L,1,"CRC 275,000.00",0.00,0.00
TAMBOR FRENO TOYOTA RAV4 96-04 CAMRY DAIHATSU TERIOS 97-00,5,"CRC 493,137.99",0.00,0.00
TAMBOR FRENO TOYOTA TERCEL 91-95 PASEO STARL  C/BOC,3,"CRC 156,500.00",0.00,0.00
TAMBOR FRENO TOYOTA TERCEL 91-99 PASEO C/BOC,1,"CRC 51,000.00",0.00,0.00
TAMBOR FRENO TOYOTA YARIS 06-10 PRIUS DAIHATSU CHARADE HACHBACK 11-,12,"CRC 763,719.33",0.00,0.00
TAMBOR FRENO TOYOTA YARIS ECHO 99-05 =35092,11,"CRC 673,066.00",0.00,0.00
TAMBOR HY H100 PICKUP 04,1,"CRC 125,120.00",0.00,0.00
TAMBOR IZ D-MAX 04-17 4X4 / 295 INT 335 EXT 101 BO,1,"CRC 125,200.00",0.00,0.00
TAMBOR MB LANCER 02-07,1,"CRC 58,000.00",0.00,0.00
TAMBOR TRASERO HYUNDAI ACCENT 2000-2005,1,"CRC 139,900.00",0.00,0.00
TAMBOR TY HILUX 2WD 84-05,1,"CRC 100,000.00",0.00,0.00
TAMBOR TY YARIS 06-18,3,"CRC 229,515.00",0.00,0.00
TAPA CAB BUJ TOY COROL 4AFE 1.6 88/92,1,"CRC 26,800.00",0.00,0.00
TAPA CABLE BUJIA TOY COROL 4AF 1.6 88-9 4AFE YD145,2,"CRC 473,040.00",0.00,0.00
TAPA CABLE BUJIA TOY COROL 4AFE 1.6 88-92 YD144,1,"CRC 24,900.00",0.00,0.00
TAPA DIST HY EXC ELAN 1.5G54B 2.6 88,1,"CRC 38,272.00",0.00,0.00
TAPA DIST ISU TROO 2.3 2.6 CARBUR C/PREN IS75,1,"CRC 15,700.00",0.00,0.00
TAPA DIST MIT MIRAGE 1.8CC 92-96 (YR311) MD,1,"CRC 5,500.00",0.00,0.00
TAPA DIST TOY MODEL F 3Y 85  4Y 1.8 84 9 INY RN55,1,"CRC 19,800.00",0.00,0.00
TAPA DISTR YD251 NISS D21,3,"CRC 184,067.00",0.00,0.00
TAPA DISTRIBUIDOR 4AFE 1500/1600 91 YD-137 COROLLA PASEO,2,"CRC 473,040.00",0.00,0.00
TAPA DISTRIBUIDOR NISSAN ALTIMA KA24DE 93-6 YR241 221,1,"CRC 26,680.00",0.00,0.00
TAPA TERMOSTATO KIA PICANTO,1,"CRC 22,800.00",0.00,0.00
TAPA TERMOSTATO RE. MEGANE II 1.6/CLIO 1.4/1.6 16v/NI. PLATINA 1.6 89C (C/TERMOSTATO),1,"CRC 15,300.00",0.00,0.00
"TAPA TERMOSTATO TOY. RAV4. 00/05, COROLLA, ALTIS. 1ZZ, 2ZZ, 04/17",1,"CRC 16,192.00",0.00,0.00
"TAPA TERMOSTATO TOY. YARIS. 99/19, COROLLA. 07/",1,"CRC 8,800.00",0.00,0.00
TAPA TUCSON SPORTAGE SONATA 2015-20,1,"CRC 30,600.00",0.00,0.00
TAPA VALV. ACCENT/VERNA 1.5 SOHC 99-05 (tapon a rosca),1,"CRC 47,400.00",0.00,0.00
TAPA VALVULAS HYUNDAI ACCENT KOREANA 1.6 DOHC,1,"CRC 48,499.60",0.00,0.00
TAPON DE ACEITE TOYOTA LAND CRUISER/ HILUX .,8,"CRC 21,700.00",0.00,0.00
"TAPON DE CARTER 12MM 1,25",5,"CRC 192,620.00",0.00,0.00
"TAPON DE CARTER 14X1,5",6,"CRC 74,992.00",0.00,0.00
"TAPON DE CARTER 16MM 1,5",3,"CRC 32,400.00",0.00,0.00
"TAPON DE CARTER 18MM 1,5",1,"CRC 76,700.00",0.00,0.00
TAPON DE COMBUSTIBLE CON LLAVE TOYOTA HILUX ESTILO ORIGINAL,3,"CRC 19,800.00",0.00,0.00
TAPON DE COMBUSTIBLE DE ROSCA ISUZU / TOYOTA HILUX P690 /  NISSAN /  MAZDA FORD FOCUS 2003,9,"CRC 443,710.00",0.00,0.00
TAPON DE COMBUSTIBLE NISSAN/ TOYOTA .,1,CRC 600.00,0.00,0.00
TAPON DE RADIADOR 1.1 KG 16 LBRS PEQUEÑO,1,"CRC 47,000.00",0.00,0.00
TAPON DE RADIADOR PEQUEÑO ESTILO NIPPY,28,"CRC 443,039.00",0.00,0.00
TAPON DE RADIADOR TOYOTA COROLLA/ HILUX/ MAZDA/ COURIER/ HONDA/ FORD 90KPA,20,"CRC 309,271.00",0.00,0.00
TAPON RADIA 13 LIB GRANDE KHC,2,"CRC 33,744.00",0.00,0.00
TAPON RADIA 13 LIB PEQUEÑO C/VALV,2,"CRC 83,600.00",0.00,0.00
TAPON RADIA 13 LIB PEQUEÑO C/VALV KHC30,10,"CRC 119,868.00",0.00,0.00
TAPON RADIA 13 LIB PEQUEÑO KHC,42,"CRC 1,212,350.44",0.00,0.00
