d.Item_ID,d.SKU,d.Sales_24M_Qty,d.Sales_24M_Net,d.Avg_Demand_Used,Last_Purchase_Date,lp.Last_Purchase_Price,Last_Purchase_Price_Fallback,On_Hand_Qty,st.Current_Unit_Rate,Coverage_Months,Stock_Shortfall,Reorder_Eligibility,Cost_Delta,Cost_Delta_Pct
4198696000004626171,376-3037,1,7700,0.041666666666666664,,,5034.8,1,5034.8,24,0,0,,
4198696000028419835,800-3994,1,4600,0.041666666666666664,,,2500,0,2500,0,0.125,1,,
4198696000021205413,800-3055,2,41032,0.08333333333333333,,,14600,0,14600,0,0.25,1,,
4198696000015399245,510-1044,2,109761.06,0.08333333333333333,,,36534.86,1,36534.86,12,0,0,,
4198696000010366001,509-2039,1,79000,0.041666666666666664,,,51100,1,51100,24,0,0,,
4198696000004421664,83-2018,4,40704,0.16666666666666666,,,5202.6,98,5202.6,588,0,0,,
4198696000001612367,518-0530,2,87584,0.08333333333333333,,,31200,2,31200,24,0,0,,
4198696000033054989,800-4496,2,14496,0.08333333333333333,,,4425,0,4425,0,0.25,1,,
4198696000026792419,800-3776,1,26000,0.041666666666666664,,,16990,0,16990,0,0.125,1,,
4198696000003315369,800-303,1,755400,0.041666666666666664,,,643043,0,643043,0,0.125,1,,
4198696000000136828,11-207,1,19320,0.041666666666666664,,,8638.08,5,8638.08,120,0,0,,
4198696000028567896,800-4026,1,8550,0.041666666666666664,,,6200,0,6200,0,0.125,1,,
4198696000026792286,800-3775,2,37307.7,0.08333333333333333,,,11858.41,0,11858.41,0,0.25,1,,
4198696000025064164,800-3543,4,98133.88,0.16666666666666666,,,16973.73,0,16973.73,0,0.5,1,,
4198696000018843396,510-1062,1,82100,0.041666666666666664,,,53816.57,1,53816.57,24,0,0,,
4198696000013328159,509-0235,2,30720,0.08333333333333333,,,9900,2,9900,24,0,0,,
4198696000012442340,3-173,2,6626.55,0.08333333333333333,,,2017.87,1,2017.87,12,0,0,,
4198696000006468001,800-1090,1,6000,0.041666666666666664,,,2322.83,0,2322.83,0,0.125,1,,
4198696000005207448,72-3042,1,5900,0.041666666666666664,,,4640,2,4640,48,0,0,,
4198696000001615211,522-0104,2,44265,0.08333333333333333,,,14873.51,2,14873.51,24,0,0,,
4198696000001612223,518-0516,2,48830,0.08333333333333333,,,16823.59,2,16823.59,24,0,0,,
4198696000001408019,524-0560,5,26064.6,0.20833333333333334,,,3990,1,3990,4.8,0,0,,
4198696000000862948,509-0548,7,198693,0.2916666666666667,,,19432.69,1,19432.69,3.4285714285714284,0,0,,
4198696000000861490,509-0087,12,89363.27,0.5,,,5896.49,5,5896.49,10,0,0,,
4198696000024604249,800-3491,1,133400,0.041666666666666664,,,93897,0,93897,0,0.125,1,,
4198696000018835479,800-2678,1,48000,0.041666666666666664,,,31000,0,31000,0,0.125,1,,
4198696000015163718,800-2283,1,29000,0.041666666666666664,,,18300,0,18300,0,0.125,1,,
4198696000012819593,527-0057,1,14500,0.041666666666666664,,,9440.55,2,9440.55,48,0,0,,
4198696000011767014,800-2043,1,10700,0.041666666666666664,,,7000,0,7000,0,0.125,1,,
4198696000003678452,800-380,2,27800,0.08333333333333333,,,9079.78,0,9079.78,0,0.25,1,,
4198696000000678601,21-1009,1,6600,0.041666666666666664,,,4298.51,4,4298.51,96,0,0,,
4198696000025591972,800-3599,2,8400,0.08333333333333333,,,2700,0,2700,0,0.25,1,,
4198696000023124676,800-3268,1,43424,0.041666666666666664,,,30919.27,,30919.27,,,0,,
4198696000005292294,800-783,2,21400,0.08333333333333333,,,6990,0,6990,0,0.25,1,,
4198696000001610648,520-0004,2,36600,0.08333333333333333,,,11936.78,4,11936.78,48,0,0,,
4198696000000862894,509-0542,1,16800,0.041666666666666664,,,11005.18,4,11005.18,96,0,0,,
4198696000000844075,506-007,2,7093.81,0.08333333333333333,,,2325,34,2325,408,0,0,,
4198696000013478973,800-2139,1,3300,0.041666666666666664,,,2100,0,2100,0,0.125,1,,
4198696000011461300,72-3130,1,10600,0.041666666666666664,,,6900.6,1,6900.6,24,0,0,,
4198696000006696588,800-1165,1,42600,0.041666666666666664,,,27900,0,27900,0,0.125,1,,
4198696000002584669,800-158,2,30800,0.08333333333333333,,,11200,0,11200,0,0.25,1,,
4198696000008726331,512-249,1,20200,0.041666666666666664,,,13180.7,1,13180.7,24,0,0,,
4198696000032412037,800-4456,1,17823.01,0.041666666666666664,,,4830,0,4830,0,0.125,1,,
4198696000026202475,800-3691,2,7000,0.08333333333333333,,,1375,0,1375,0,0.25,1,,
4198696000023373585,800-3293,3,30610,0.125,,,3800,0,3800,0,0.375,1,,
4198696000021831198,72-3176,2,19504,0.08333333333333333,,,5390,2,5390,24,0,0,,
4198696000020441430,800-2971,1,24500,0.041666666666666664,,,16045,0,16045,0,0.125,1,,
4198696000016775346,800-2423,1,105300,0.041666666666666664,,,68566.3,0,68566.3,0,0.125,1,,
4198696000012932904,800-1703,4,5152,0.16666666666666666,,,900,0,900,0,0.5,1,,
4198696000010345610,533-053,4,119360,0.16666666666666666,,,18990,0,18990,0,0.5,1,,
4198696000003252001,529-099,5,153000,0.20833333333333334,,,20000,3,20000,14.399999999999999,0,0,,
4198696000001613285,518-0596,2,61592.92,0.08333333333333333,,,21500,2,21500,24,0,0,,
4198696000001610180,519-0005,13,209896,0.5416666666666666,,,11325.2,2,11325.2,3.6923076923076925,0,0,,
4198696000001406867,524-0090,9,30604,0.375,,,2300,4,2300,10.666666666666666,0,0,,
4198696000000861121,509-0046,2,19200,0.08333333333333333,,,6551.09,2,6551.09,24,0,0,,
4198696000000679483,72-1069,5,24100,0.20833333333333334,,,2956.22,4,2956.22,19.2,0,0,,
4198696000000602374,106-9,14,267920,0.5833333333333334,,,13782.44,29,13782.44,49.71428571428571,0,0,,
4198696000000143218,242-342,2,6000,0.08333333333333333,,,1302.4,20,1302.4,240,0,0,,
4198696000000899304,130-002,62,266583.88,2.5833333333333335,,,3026.68,6,3026.68,2.32258064516129,1.75,1,,
4198696000026351134,800-3695,1,28000,0.041666666666666664,,,17900,0,17900,0,0.125,1,,
4198696000023792188,800-3395,2,43240,0.08333333333333333,,,15375.24,0,15375.24,0,0.25,1,,
4198696000022204596,800-3142,1,7600,0.041666666666666664,,,4490,0,4490,0,0.125,1,,
4198696000008589278,800-1532,2,26000,0.08333333333333333,,,7962,0,7962,0,0.25,1,,
4198696000007537259,800-1335,1,33600,0.041666666666666664,,,22000,0,22000,0,0.125,1,,
4198696000024601482,800-3490,1,4968,0.041666666666666664,,,3520,0,3520,0,0.125,1,,
4198696000018476014,800-2614,1,14990,0.041666666666666664,,,9240,0,9240,0,0.125,1,,
4198696000009342186,509-0577,1,12200,0.041666666666666664,,,7977.96,2,7977.96,48,0,0,,
4198696000008244482,800-1472,2,7400,0.08333333333333333,,,2363,0,2363,0,0.25,1,,
4198696000025886736,800-3646,2,44600,0.08333333333333333,,,14603.59,0,14603.59,0,0.25,1,,
4198696000023070156,525-0040,1,6350,0.041666666666666664,,,5100,1,5100,24,0,0,,
4198696000018668016,12-1000,10,1065453.1,0.4166666666666667,,,87000,19,87000,45.6,0,0,,
4198696000016393177,800-2395,4,112967.61,0.16666666666666666,,,17160,0,17160,0,0.5,1,,
4198696000010185109,533-127,4,126336,0.16666666666666666,,,21560,1,21560,6,0,0,,
4198696000008871053,72-3218,3,23360,0.125,,,4725,2,4725,16,0,0,,
4198696000006545543,106-2020,4,30576,0.16666666666666666,,,5078.4,6,5078.4,36,0,0,,
4198696000006129115,534-0003,3,14364,0.125,,,2950,2,2950,16,0,0,,
4198696000003972322,509-3039,5,56275,0.20833333333333334,,,7032.16,1,7032.16,4.8,0,0,,
4198696000001612988,528-0031,12,127930,0.5,,,7150,6,7150,12,0,0,,
4198696000001040527,88-40,2,30159.29,0.08333333333333333,,,6617.6,18,6617.6,216,0,0,,
4198696000000899133,502-067,2,42600,0.08333333333333333,,,13909.09,3,13909.09,36,0,0,,
4198696000008244949,524-0626,4,24312,0.16666666666666666,,,4100,2,4100,12,0,0,,
4198696000001612898,518-0582,3,36580,0.125,,,8116.7,3,8116.7,24,0,0,,
4198696000028622289,800-4023,2,75600,0.08333333333333333,,,24750,0,24750,0,0.25,1,,
4198696000026638581,800-3746,1,39700,0.041666666666666664,,,26000,0,26000,0,0.125,1,,
4198696000021527132,106-3008,7,48608.85,0.2916666666666667,,,5000,6,5000,20.57142857142857,0,0,,
4198696000017986675,800-2549,1,3500,0.041666666666666664,,,1650,0,1650,0,0.125,1,,
4198696000000864820,509-2559,2,18800,0.08333333333333333,,,6105.97,6,6105.97,72,0,0,,
4198696000005166544,800-754,1,15200,0.041666666666666664,,,9950,0,9950,0,0.125,1,,
4198696000003538027,512-1001,2,30400,0.08333333333333333,,,9950,1,9950,12,0,0,,
4198696000012225197,44-1038,2,1840,0.08333333333333333,,,650,6,650,72,0,0,,
4198696000023704728,800-3382,1,15456,0.041666666666666664,,,11000,0,11000,0,0.125,1,,
4198696000018914360,800-2705,1,63204,0.041666666666666664,,,44990,0,44990,0,0.125,1,,
4198696000014419822,510-1035,9,887406.2,0.375,,,65416.57,5,65416.57,13.333333333333334,0,0,,
4198696000012495138,800-1347,2,20000,0.08333333333333333,,,4130,0,4130,0,0.25,1,,
4198696000011767374,72-3209,12,100240,0.5,,,5680,2,5680,4,0,0,,
4198696000010915640,533-061,2,84600,0.08333333333333333,,,27718,0,27718,0,0.25,1,,
4198696000009895798,800-1755,3,139400,0.125,,,30000,0,30000,0,0.375,1,,
4198696000007811651,73-1010,12,51695.58,0.5,,,1580,188,1580,376,0,0,,
4198696000004420980,136-1003,6,194880,0.25,,,17082,42,17082,168,0,0,,
4198696000002373115,529-112,5,130000,0.20833333333333334,,,17000,3,17000,14.399999999999999,0,0,,
4198696000001610774,520-0010,2,47000,0.08333333333333333,,,15365.53,4,15365.53,48,0,0,,
4198696000001045848,512-049,2,21000,0.08333333333333333,,,6849.93,0,6849.93,0,0.25,1,,
4198696000001039762,273-12,2,2400,0.08333333333333333,,,429.44,18,429.44,216,0,0,,
4198696000000864325,509-3034,2,19900,0.08333333333333333,,,6604.4,1,6604.4,12,0,0,,
4198696000000863020,509-0556,6,107295.19,0.25,,,13100,3,13100,12,0,0,,
4198696000000861580,509-0097,9,64237.17,0.375,,,4899.09,3,4899.09,8,0,0,,
4198696000000844111,506-011,8,16118.37,0.3333333333333333,,,1450,28,1450,84,0,0,,
4198696000023132606,800-3277,1,5500,0.041666666666666664,,,3400,0,3400,0,0.125,1,,
4198696000010698542,800-1873,2,23616,0.08333333333333333,,,8000,0,8000,0,0.25,1,,
4198696000009305752,72-3215,3,29026.55,0.125,,,5553.04,3,5553.04,24,0,0,,
4198696000023132156,800-3273,1,134300,0.041666666666666664,,,87937.72,0,87937.72,0,0.125,1,,
4198696000030366862,800-4264,1,73628.32,0.041666666666666664,,,54500,0,54500,0,0.125,1,,
4198696000028036647,800-3936,1,56050,0.041666666666666664,,,26460.18,0,26460.18,0,0.125,1,,
4198696000001611107,520-0073,1,27400,0.041666666666666664,,,17930.37,4,17930.37,96,0,0,,
4198696000026057039,800-3667,1,5244,0.041666666666666664,,,3673.8,0,3673.8,0,0.125,1,,
4198696000019996096,800-2886,1,21400,0.041666666666666664,,,13113.85,0,13113.85,0,0.125,1,,
4198696000004683001,800-597,2,71800,0.08333333333333333,,,23500,0,23500,0,0.25,1,,
4198696000030232493,800-4241,1,15061.95,0.041666666666666664,,,12095.73,0,12095.73,0,0.125,1,,
4198696000023465317,800-3328,1,4000,0.041666666666666664,,,2600,0,2600,0,0.125,1,,
4198696000020636121,510-1073,1,75440,0.041666666666666664,,,53313.91,1,53313.91,24,0,0,,
4198696000016976028,534-0080,6,35216,0.25,,,3950,6,3950,24,0,0,,
4198696000015436126,44-1144,2,4048,0.08333333333333333,,,1395,2,1395,24,0,0,,
4198696000012152019,164-102,7,14521.44,0.2916666666666667,,,1278.13,0,1278.13,0,0.875,1,,
4198696000010805520,9-702,59,134560.18,2.4583333333333335,,,1000,39,1000,15.864406779661016,0,0,,
4198696000010390598,517-1025,6,198868.65,0.25,,,22729.2,5,22729.2,20,0,0,,
4198696000007121668,800-1271,3,19700,0.125,,,5000.89,0,5000.89,0,0.375,1,,
4198696000005166535,800-753,1,18300,0.041666666666666664,,,11950,0,11950,0,0.125,1,,
4198696000002622951,800-173,1,48700,0.041666666666666664,,,35400,0,35400,0,0.125,1,,
4198696000001937038,72-2005,12,93722.12,0.5,,,5400,2,5400,4,0,0,,
4198696000000679690,95-1004,7,16200,0.2916666666666667,,,1735.02,8,1735.02,27.428571428571427,0,0,,
4198696000000899592,503-010,15,79422.87,0.625,,,3529.5,10,3529.5,16,0,0,,
4198696000031481117,800-4369,2,17699.12,0.08333333333333333,,,4900,0,4900,0,0.25,1,,
4198696000022544908,800-3185,1,4232,0.041666666666666664,,,3000,0,3000,0,0.125,1,,
4198696000020105151,800-2906,2,97220,0.08333333333333333,,,29596.02,0,29596.02,0,0.25,1,,
4198696000011482833,130-2002,1,24900,0.041666666666666664,,,16300,1,16300,24,0,0,,
4198696000000143137,238-854,3,18840,0.125,,,3700,20,3700,160,0,0,,
4198696000016302225,3-206,1,20530.97,0.041666666666666664,,,13902.46,1,13902.46,24,0,0,,
4198696000001407380,525-0005,2,18400,0.08333333333333333,,,5990,2,5990,24,0,0,,
4198696000000679474,72-1068,6,33600,0.25,,,3653.09,0,3653.09,0,0.75,1,,
4198696000006417883,509-1539,4,122800,0.16666666666666666,,,20085.5,2,20085.5,12,0,0,,
4198696000024931670,800-3530,1,25000,0.041666666666666664,,,16350,0,16350,0,0.125,1,,
4198696000021434220,800-3080,3,285988,0.125,,,65990,0,65990,0,0.375,1,,
4198696000019183032,517-1131,26,441600,1.0833333333333333,,,10771.2,0,10771.2,0,3.25,1,,
4198696000018668043,12-1004,5,718180,0.20833333333333334,,,74400,25,74400,120,0,0,,
4198696000017761528,800-2514,1,7800,0.041666666666666664,,,4664.9,0,4664.9,0,0.125,1,,
4198696000006923129,517-1123,4,102328.85,0.16666666666666666,,,16202.5,4,16202.5,24,0,0,,
4198696000006545570,106-2023,2,7600,0.08333333333333333,,,2456.4,2,2456.4,24,0,0,,
4198696000005376730,800-820,1,18200,0.041666666666666664,,,11900,0,11900,0,0.125,1,,
4198696000004421340,214-1011,4,20672,0.16666666666666666,,,3221.4,97,3221.4,582,0,0,,
4198696000003972527,800-446,2,23900,0.08333333333333333,,,8350,0,8350,0,0.25,1,,
4198696000003679313,530-0011,3,9372,0.125,,,2140,4,2140,32,0,0,,
4198696000001522209,522-0188,6,156596,0.25,,,23615.05,0,23615.05,0,0.75,1,,
4198696000001086412,515-011,2,10368,0.08333333333333333,,,4011.5,4,4011.5,48,0,0,,
4198696000000897675,504-055,3,7492,0.125,,,1658.18,0,1658.18,0,0.375,1,,
4198696000000863362,509-1020,9,240223.22,0.375,,,18698.89,7,18698.89,18.666666666666668,0,0,,
4198696000000862480,509-0197,3,55205,0.125,,,13001.46,4,13001.46,32,0,0,,
4198696000000588322,343-15,3,25500,0.125,,,6573.2,7,6573.2,56,0,0,,
4198696000000142246,168-41,20,1592.5,0.8333333333333334,,,7.04,480,7.04,576,0,0,,
4198696000000139744,86-29,13,565.59,0.5416666666666666,,,21.12,187,21.12,345.2307692307692,0,0,,
4198696000015960072,517-1089,1,28584.07,0.041666666666666664,,,19995,1,19995,24,0,0,,
4198696000013582619,524-0648,1,6100,0.041666666666666664,,,3990,1,3990,24,0,0,,
4198696000012188141,376-3083,2,8141.6,0.08333333333333333,,,2400,1,2400,12,0,0,,
4198696000031553643,800-4376,1,3008.85,0.041666666666666664,,,1500,0,1500,0,0.125,1,,
4198696000021746235,800-3087,1,8100,0.041666666666666664,,,5264.11,0,5264.11,0,0.125,1,,
4198696000007440278,3-164,2,16000,0.08333333333333333,,,5231.37,1,5231.37,12,0,0,,
4198696000003168201,800-281,4,23200,0.16666666666666666,,,5121.44,0,5121.44,0,0.5,1,,
4198696000000669723,3-26,2,6262.83,0.08333333333333333,,,1887.08,2,1887.08,24,0,0,,
4198696000023792821,800-3397,2,34040,0.08333333333333333,,,12122.51,0,12122.51,0,0.25,1,,
4198696000020632428,534-0091,2,11040,0.08333333333333333,,,3895,2,3895,24,0,0,,
4198696000007827013,517-1021,1,43000,0.041666666666666664,,,27900,0,27900,0,0.125,1,,
4198696000026763614,800-3772,1,32384,0.041666666666666664,,,23008.85,0,23008.85,0,0.125,1,,
4198696000012410848,800-1301,3,193700,0.125,,,45495,0,45495,0,0.375,1,,
4198696000009867829,376-3013,12,74756.81,0.5,,,3916.8,2,3916.8,4,0,0,,
4198696000003913281,72-3053,3,23100,0.125,,,5250.25,2,5250.25,16,0,0,,
4198696000001613717,522-0009,4,229380,0.16666666666666666,,,43554.15,2,43554.15,12,0,0,,
4198696000000899835,503-037,15,38400.89,0.625,,,1677,9,1677,14.4,0,0,,
4198696000000865756,509-3512,3,65007,0.125,,,15258.97,3,15258.97,24,0,0,,
4198696000000669732,3-27,3,3504,0.125,,,727.42,3,727.42,24,0,0,,
4198696000000143830,259-95,34,383269.75,1.4166666666666667,,,6000,78,6000,55.05882352941176,0,0,,
4198696000000141346,118-119,3,7200,0.125,,,795.52,37,795.52,296,0,0,,
4198696000000679267,72-1045,11,41801.83,0.4583333333333333,,,2677.5,9,2677.5,19.636363636363637,0,0,,
4198696000032048583,800-4416,2,50442.48,0.08333333333333333,,,15631.81,0,15631.81,0,0.25,1,,
4198696000012723200,72-1094,4,30200,0.16666666666666666,,,4890,0,4890,0,0.5,1,,
4198696000000678493,376-144,6,21359.29,0.25,,,2314.52,4,2314.52,16,0,0,,
4198696000023076317,800-3261,1,11000,0.041666666666666664,,,7157.28,0,7157.28,0,0.125,1,,
4198696000020471059,800-2987,2,14720,0.08333333333333333,,,5221.24,0,5221.24,0,0.25,1,,
4198696000014348019,168-2042,2,1288,0.08333333333333333,,,427.78,4,427.78,48,0,0,,
4198696000012368010,44-1070,2,6200,0.08333333333333333,,,1995,2,1995,24,0,0,,
4198696000011274051,533-082,1,24500,0.041666666666666664,,,15900,1,15900,24,0,0,,
4198696000009895220,800-1750,2,23630,0.08333333333333333,,,5530.45,0,5530.45,0,0.25,1,,
4198696000008049001,800-1435,1,150000,0.041666666666666664,,,91730.97,0,91730.97,0,0.125,1,,
4198696000004150173,800-492,2,58000,0.08333333333333333,,,19950,0,19950,0,0.25,1,,
4198696000013384018,800-2113,1,73000,0.041666666666666664,,,49990,0,49990,0,0.125,1,,
4198696000004546749,800-570,1,49200,0.041666666666666664,,,33900,0,33900,0,0.125,1,,
4198696000026210151,800-3693,8,38017.72,0.3333333333333333,,,2790,0,2790,0,1,1,,
4198696000015527577,106-2035,2,9600,0.08333333333333333,,,3100.4,0,3100.4,0,0.25,1,,
4198696000012360019,376-3155,9,86000,0.375,,,6500,11,6500,29.333333333333332,0,0,,
4198696000011516318,376-3021,7,40238,0.2916666666666667,,,3847.95,0,3847.95,0,0.875,1,,
4198696000010805093,245-2007,4,125349.56,0.16666666666666666,,,17000,46,17000,276,0,0,,
4198696000007744677,800-1359,4,16934,0.16666666666666666,,,2300,0,2300,0,0.5,1,,
4198696000004630753,800-587,1,42500,0.041666666666666664,,,30950,0,30950,0,0.125,1,,
4198696000001611602,520-0092,12,232772.57,0.5,,,12650,3,12650,6,0,0,,
4198696000001610189,519-0046,6,94600,0.25,,,10433.4,2,10433.4,8,0,0,,
4198696000000863587,509-1045,2,34408,0.08333333333333333,,,12220.33,8,12220.33,96,0,0,,
4198696000000861931,509-0136,6,77830.09,0.25,,,8623.3,5,8623.3,20,0,0,,
4198696000000602383,106-10,34,203780,1.4166666666666667,,,4263.21,306,4263.21,216,0,0,,
4198696000000137242,11-325,2,71000,0.08333333333333333,,,16642.56,4,16642.56,48,0,0,,
4198696000000899313,130-003,20,187260,0.8333333333333334,,,6347.07,0,6347.07,0,2.5,1,,
4198696000000679420,72-1062,6,30100.88,0.25,,,2824.5,1,2824.5,4,0,0,,
4198696000000137809,15-63,7,32871.77,0.2916666666666667,,,2280.96,44,2280.96,150.85714285714286,0,0,,
4198696000031164205,800-4315,1,30973.45,0.041666666666666664,,,14801.85,0,14801.85,0,0.125,1,,
4198696000028558684,800-4010,1,6600,0.041666666666666664,,,4317.5,0,4317.5,0,0.125,1,,
4198696000026351926,800-3699,1,30600,0.041666666666666664,,,20000,0,20000,0,0.125,1,,
4198696000019836016,800-2858,1,22500,0.041666666666666664,,,11500,0,11500,0,0.125,1,,
4198696000018523344,800-2624,1,1650,0.041666666666666664,,,1320,0,1320,0,0.125,1,,
4198696000001614248,522-0094,5,190230,0.20833333333333334,,,27985.8,2,27985.8,9.6,0,0,,
4198696000000897756,504-064,1,2100,0.041666666666666664,,,1324.68,1,1324.68,24,0,0,,
4198696000000860599,511-004,1,78000,0.041666666666666664,,,62000,2,62000,48,0,0,,
4198696000020178134,800-2916,1,75000,0.041666666666666664,,,47009,0,47009,0,0.125,1,,
4198696000015953908,800-2360,1,24900,0.041666666666666664,,,16305,0,16305,0,0.125,1,,
4198696000013488817,3-193,1,10300,0.041666666666666664,,,6049.92,3,6049.92,72,0,0,,
4198696000010840832,520-0162,1,44300,0.041666666666666664,,,28988.86,1,28988.86,24,0,0,,
4198696000003753001,800-397,3,22052,0.125,,,5300,0,5300,0,0.375,1,,
4198696000023445030,800-3322,1,10580,0.041666666666666664,,,3800,0,3800,0,0.125,1,,
4198696000028023914,800-3932,2,7650,0.08333333333333333,,,1950,0,1950,0,0.25,1,,
4198696000024532660,800-3481,2,52000,0.08333333333333333,,,16723.2,0,16723.2,0,0.25,1,,
4198696000000138430,41-8,2,16000,0.08333333333333333,,,3520,3,3520,36,0,0,,
4198696000026126006,800-3675,2,75050,0.08333333333333333,,,25855.62,0,25855.62,0,0.25,1,,
4198696000015715136,800-2320,1,22200,0.041666666666666664,,,14502,0,14502,0,0.125,1,,
4198696000004970067,800-684,1,22000,0.041666666666666664,,,14402.36,0,14402.36,0,0.125,1,,
4198696000027576366,800-3865,1,58000,0.041666666666666664,,,37928.25,0,37928.25,0,0.125,1,,
4198696000024250217,800-3433,1,7268,0.041666666666666664,,,5143,0,5143,0,0.125,1,,
4198696000019076495,800-2753,1,30300,0.041666666666666664,,,19800,0,19800,0,0.125,1,,
4198696000016370792,72-3281,7,42261.17,0.2916666666666667,,,3960.6,1,3960.6,3.4285714285714284,0,0,,
4198696000008815591,800-1573,1,13500,0.041666666666666664,,,7473.6,0,7473.6,0,0.125,1,,
4198696000001674805,526-0006,5,39344,0.20833333333333334,,,5213.35,2,5213.35,9.6,0,0,,
4198696000000864694,509-2545,8,68000,0.3333333333333333,,,5508.06,2,5508.06,6,0,0,,
4198696000000861751,509-0116,6,97088,0.25,,,10742.87,6,10742.87,24,0,0,,
4198696000000136774,11-165,3,124000,0.125,,,23520.64,3,23520.64,24,0,0,,
4198696000021316650,510-1075,1,54057.52,0.041666666666666664,,,42623.68,1,42623.68,24,0,0,,
4198696000008128122,800-1451,1,2800,0.041666666666666664,,,1800,0,1800,0,0.125,1,,
4198696000002584708,800-159,1,13600,0.041666666666666664,,,8900,0,8900,0,0.125,1,,
4198696000026530138,800-3729,2,64400,0.08333333333333333,,,19746.6,0,19746.6,0,0.25,1,,
4198696000007279234,800-1291,1,2700,0.041666666666666664,,,1745.37,0,1745.37,0,0.125,1,,
4198696000001046118,512-079,2,92702.65,0.08333333333333333,,,35174.43,2,35174.43,24,0,0,,
4198696000000144064,316-17,2,18495.58,0.08333333333333333,,,4421.12,18,4421.12,216,0,0,,
